president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Adults,08/08/2017,36.17896,40.09509,32.26283,58.15186,62.28333,54.02039,08/08/2017 17:34
Donald Trump,All polls,08/08/2017,36.90808,41.69695,32.11922,57.43502,61.98555,52.88449,08/08/2017 17:34
Donald Trump,Adults,08/07/2017,36.43844,40.59006,32.28683,57.34126,61.52499,53.15753,07/08/2017 21:42
Donald Trump,Voters,08/07/2017,37.74126,42.37014,33.11238,57.28339,61.7383,52.82848,07/08/2017 21:42
Donald Trump,All polls,08/07/2017,36.60229,41.33248,31.87211,57.36718,61.76018,52.97419,07/08/2017 21:42
Donald Trump,Adults,08/06/2017,36.92662,40.7111,33.14214,57.10833,61.48961,52.72705,06/08/2017 17:29
Donald Trump,Voters,08/06/2017,37.39128,42.04111,32.74145,57.57107,62.10695,53.03519,06/08/2017 17:29
Donald Trump,All polls,08/06/2017,36.98021,41.55582,32.40461,57.27692,61.87062,52.68322,06/08/2017 17:29
Donald Trump,Voters,08/05/2017,37.27709,41.97725,32.57693,57.64736,62.24009,53.05463,05/08/2017 16:25
Donald Trump,Adults,08/05/2017,36.92022,40.73939,33.10106,57.04646,61.50038,52.59254,05/08/2017 16:25
Donald Trump,All polls,08/05/2017,36.95828,41.55743,32.35914,57.26429,61.90297,52.6256,05/08/2017 16:25
Donald Trump,Voters,08/04/2017,37.27709,41.97725,32.57693,57.64736,62.24009,53.05463,04/08/2017 17:09
Donald Trump,Adults,08/04/2017,36.86573,40.69488,33.03659,57.28303,61.73932,52.82673,04/08/2017 17:09
Donald Trump,All polls,08/04/2017,36.91279,41.50656,32.31903,57.43717,62.06231,52.81203,04/08/2017 17:09
Donald Trump,Adults,08/03/2017,36.98343,40.85014,33.11673,57.11368,61.58009,52.64727,03/08/2017 13:05
Donald Trump,Voters,08/03/2017,37.2991,42.04794,32.55027,57.72597,62.39594,53.05601,03/08/2017 13:05
Donald Trump,All polls,08/03/2017,37.01992,41.67223,32.3676,57.37531,62.04323,52.70739,03/08/2017 13:05
Donald Trump,Voters,08/02/2017,37.31966,42.09148,32.54784,57.76991,62.49352,53.0463,02/08/2017 13:38
Donald Trump,Adults,08/02/2017,37.009,40.88349,33.13451,57.20819,61.74978,52.66661,02/08/2017 13:38
Donald Trump,All polls,08/02/2017,37.04735,41.72179,32.37292,57.46737,62.21899,52.71576,02/08/2017 13:38
Donald Trump,Adults,08/01/2017,37.12984,41.0323,33.22738,57.07516,61.61325,52.53707,01/08/2017 16:09
Donald Trump,Voters,08/01/2017,38.21495,42.30776,34.12214,57.22556,61.76926,52.68185,01/08/2017 16:09
Donald Trump,All polls,08/01/2017,37.76429,42.14993,33.37865,56.74495,61.29782,52.19208,01/08/2017 16:09
Donald Trump,Voters,7/31/2017,38.83294,42.89334,34.77254,56.40698,60.92976,51.8842,31/07/2017 17:43
Donald Trump,Adults,7/31/2017,37.74067,41.77999,33.70134,56.1981,60.75717,51.63904,31/07/2017 17:43
Donald Trump,All polls,7/31/2017,38.20862,42.6102,33.80704,56.1893,60.72137,51.65723,31/07/2017 17:43
Donald Trump,Adults,7/30/2017,37.82521,41.84805,33.80238,56.02435,60.48609,51.5626,30/07/2017 13:13
Donald Trump,Voters,7/30/2017,38.97818,42.95424,35.00211,56.00404,60.43024,51.57784,30/07/2017 13:13
Donald Trump,All polls,7/30/2017,38.35231,42.70267,34.00195,55.75294,60.21958,51.28629,30/07/2017 13:13
Donald Trump,Adults,7/29/2017,37.87874,41.89894,33.85854,55.96958,60.3989,51.54026,29/07/2017 13:07
Donald Trump,Voters,7/29/2017,38.97818,42.95424,35.00211,56.00404,60.43024,51.57784,29/07/2017 13:07
Donald Trump,All polls,7/29/2017,38.38412,42.71571,34.05252,55.72515,60.15879,51.2915,29/07/2017 13:07
Donald Trump,Voters,7/28/2017,38.97818,42.95424,35.00211,56.00404,60.43024,51.57784,28/07/2017 17:25
Donald Trump,Adults,7/28/2017,37.84032,41.85498,33.82565,55.90107,60.32299,51.47914,28/07/2017 17:25
Donald Trump,All polls,7/28/2017,38.35725,42.68003,34.03447,55.68452,60.10131,51.26774,28/07/2017 17:25
Donald Trump,Adults,7/27/2017,38.03011,42.28168,33.77855,55.41692,59.83472,50.99912,27/07/2017 13:08
Donald Trump,Voters,7/27/2017,39.90546,43.82129,35.98964,54.90348,59.19101,50.61594,27/07/2017 13:08
Donald Trump,All polls,7/27/2017,38.54928,43.03683,34.06173,55.34732,59.72181,50.97283,27/07/2017 13:08
Donald Trump,Adults,7/26/2017,37.87655,42.12126,33.63184,55.62539,60.06873,51.18205,26/07/2017 13:05
Donald Trump,Voters,7/26/2017,40.10891,44.02824,36.18957,54.68523,58.83035,50.54011,26/07/2017 13:05
Donald Trump,All polls,7/26/2017,38.54961,43.06865,34.03057,55.35145,59.71321,50.98969,26/07/2017 13:05
Donald Trump,Voters,7/25/2017,40.00367,43.97943,36.02792,54.72099,58.9141,50.52788,25/07/2017 18:09
Donald Trump,Adults,7/25/2017,37.56762,41.91506,33.22018,55.98916,60.30493,51.6734,25/07/2017 18:09
Donald Trump,All polls,7/25/2017,38.38955,42.97971,33.79939,55.60064,59.89718,51.3041,25/07/2017 18:09
Donald Trump,Voters,7/24/2017,40.00105,44.01979,35.98231,54.82607,58.90247,50.74966,24/07/2017 13:03
Donald Trump,Adults,7/24/2017,38.53267,42.73199,34.33334,55.30663,59.52424,51.08902,24/07/2017 13:03
Donald Trump,All polls,7/24/2017,39.05289,43.44463,34.66116,55.13695,59.24187,51.03202,24/07/2017 13:03
Donald Trump,Adults,7/23/2017,37.63227,41.22648,34.03806,55.98546,59.82065,52.15028,23/07/2017 13:04
Donald Trump,Voters,7/23/2017,39.92391,43.88772,35.9601,54.90389,58.95335,50.85444,23/07/2017 13:04
Donald Trump,All polls,7/23/2017,38.4932,42.67521,34.3112,55.55575,59.46841,51.64308,23/07/2017 13:04
Donald Trump,Voters,7/22/2017,39.92391,43.88772,35.9601,54.90389,58.95335,50.85444,22/07/2017 13:06
Donald Trump,Adults,7/22/2017,37.51841,41.09487,33.94195,56.16276,59.99729,52.32823,22/07/2017 13:06
Donald Trump,All polls,7/22/2017,38.41841,42.60358,34.23324,55.68146,59.60043,51.7625,22/07/2017 13:06
Donald Trump,Voters,7/21/2017,39.92391,43.88772,35.9601,54.90389,58.95335,50.85444,21/07/2017 15:05
Donald Trump,Adults,7/21/2017,37.44432,41.0191,33.86955,56.22223,60.06737,52.37708,21/07/2017 15:05
Donald Trump,All polls,7/21/2017,38.3734,42.56104,34.18576,55.72233,59.64466,51.8,21/07/2017 15:05
Donald Trump,Voters,7/20/2017,40.24314,44.31455,36.17173,54.3571,58.34778,50.36642,20/07/2017 13:02
Donald Trump,Adults,7/20/2017,37.8655,41.33248,34.39853,56.34587,60.41756,52.27419,20/07/2017 13:02
Donald Trump,All polls,7/20/2017,38.6458,42.80268,34.48891,55.76773,59.86781,51.66766,20/07/2017 13:02
Donald Trump,Adults,7/19/2017,37.97404,41.37779,34.5703,56.19024,60.15877,52.22171,19/07/2017 20:49
Donald Trump,Voters,7/19/2017,40.23778,44.30059,36.17496,54.35539,58.35008,50.36069,19/07/2017 20:49
Donald Trump,All polls,7/19/2017,38.71251,42.81013,34.61489,55.67002,59.71012,51.62992,19/07/2017 20:49
Donald Trump,Adults,7/18/2017,38.04208,41.48399,34.60018,56.00087,60.01667,51.98506,18/07/2017 15:25
Donald Trump,Voters,7/18/2017,40.80437,45.08408,36.52465,53.83469,57.90987,49.75951,18/07/2017 15:25
Donald Trump,All polls,7/18/2017,38.72128,42.93108,34.51148,55.6564,59.73441,51.5784,18/07/2017 15:25
Donald Trump,Voters,7/17/2017,40.74656,45.23213,36.26099,53.64394,57.86213,49.42576,17/07/2017 13:24
Donald Trump,Adults,7/17/2017,38.4192,41.91361,34.9248,55.60708,59.59241,51.62175,17/07/2017 13:24
Donald Trump,All polls,7/17/2017,38.81894,43.13393,34.50394,55.38853,59.534,51.24305,17/07/2017 13:24
Donald Trump,Adults,7/16/2017,37.84597,41.53548,34.15647,56.33533,60.28469,52.38597,16/07/2017 13:33
Donald Trump,Voters,7/16/2017,40.88952,45.42131,36.35773,54.01481,58.23363,49.79599,16/07/2017 13:33
Donald Trump,All polls,7/16/2017,38.60715,43.2235,33.9908,55.70111,59.92703,51.47519,16/07/2017 13:33
Donald Trump,Adults,7/15/2017,38.29617,41.91101,34.68133,55.9601,59.95897,51.96122,15/07/2017 13:03
Donald Trump,Voters,7/15/2017,41.46784,45.88824,37.04744,53.40601,57.68776,49.12427,15/07/2017 13:03
Donald Trump,All polls,7/15/2017,39.09839,43.63673,34.56005,55.3304,59.56072,51.10008,15/07/2017 13:03
Donald Trump,Voters,7/14/2017,41.46821,45.88934,37.04708,53.40542,57.68714,49.12371,14/07/2017 16:24
Donald Trump,Adults,7/14/2017,38.36245,41.95557,34.76933,55.82526,59.79289,51.85762,14/07/2017 16:24
Donald Trump,All polls,7/14/2017,39.14643,43.65331,34.63956,55.23926,59.42607,51.05245,14/07/2017 16:24
Donald Trump,Voters,7/13/2017,41.25047,45.71526,36.78569,53.57362,57.79064,49.35661,13/07/2017 09:43
Donald Trump,Adults,7/13/2017,37.98452,41.58894,34.38009,55.81583,60.06542,51.56623,13/07/2017 09:43
Donald Trump,All polls,7/13/2017,39.25278,43.9978,34.50777,55.00865,59.34611,50.67118,13/07/2017 09:43
Donald Trump,Adults,07/12/2017,37.98452,41.58894,34.38009,55.81583,60.06542,51.56623,12/07/2017 13:03
Donald Trump,Voters,07/12/2017,41.33458,45.81248,36.85669,53.47686,57.61976,49.33395,12/07/2017 13:03
Donald Trump,All polls,07/12/2017,39.29457,44.04103,34.54811,54.95346,59.27117,50.63574,12/07/2017 13:03
Donald Trump,Voters,07/11/2017,41.28938,45.78644,36.79231,53.67112,57.71157,49.63067,11/07/2017 19:14
Donald Trump,Adults,07/11/2017,38.07668,41.70876,34.44459,55.98864,60.21886,51.75842,11/07/2017 19:14
Donald Trump,All polls,07/11/2017,39.24297,43.7589,34.72705,55.10878,59.33429,50.88327,11/07/2017 19:14
Donald Trump,Voters,07/10/2017,40.97753,45.67814,36.27691,53.88207,58.17496,49.58917,10/07/2017 13:04
Donald Trump,Adults,07/10/2017,37.7802,41.46539,34.09501,55.95912,60.37428,51.54397,10/07/2017 13:04
Donald Trump,All polls,07/10/2017,39.12117,43.77384,34.46849,55.04463,59.39623,50.69302,10/07/2017 13:04
Donald Trump,Voters,07/09/2017,40.9719,45.57987,36.36393,53.88918,58.12414,49.65421,09/07/2017 13:04
Donald Trump,Adults,07/09/2017,37.73914,41.42068,34.05761,55.99558,60.41068,51.58048,09/07/2017 13:04
Donald Trump,All polls,07/09/2017,39.08517,43.70378,34.46656,55.06653,59.43101,50.70205,09/07/2017 13:04
Donald Trump,Adults,07/08/2017,37.63799,41.30652,33.96945,56.03509,60.44957,51.6206,08/07/2017 13:03
Donald Trump,Voters,07/08/2017,40.9719,45.57987,36.36393,53.88918,58.12414,49.65421,08/07/2017 13:03
Donald Trump,All polls,07/08/2017,39.03389,43.65359,34.41419,55.08215,59.44303,50.72127,08/07/2017 13:03
Donald Trump,Adults,07/07/2017,37.56738,41.24331,33.89145,56.12503,60.55323,51.69684,07/07/2017 17:27
Donald Trump,Voters,07/07/2017,40.9719,45.57987,36.36393,53.88918,58.12414,49.65421,07/07/2017 17:27
Donald Trump,All polls,07/07/2017,39.01347,43.63103,34.39591,55.12906,59.4956,50.76252,07/07/2017 17:27
Donald Trump,Voters,07/06/2017,40.9981,45.38999,36.60621,53.72767,57.86521,49.59013,06/07/2017 13:06
Donald Trump,Adults,07/06/2017,37.44537,40.93926,33.95148,55.90229,60.37643,51.42815,06/07/2017 13:06
Donald Trump,All polls,07/06/2017,39.00697,43.60416,34.40978,54.95916,59.34011,50.57821,06/07/2017 13:06
Donald Trump,Voters,07/05/2017,41.05097,45.47329,36.62865,53.6532,57.79597,49.51043,05/07/2017 17:19
Donald Trump,Adults,07/05/2017,37.4516,40.96217,33.94103,55.89673,60.39372,51.39974,05/07/2017 17:19
Donald Trump,All polls,07/05/2017,39.03904,43.63164,34.44644,54.90335,59.316,50.49069,05/07/2017 17:19
Donald Trump,Voters,07/04/2017,41.50266,45.93007,37.07524,53.08095,57.03258,49.12931,04/07/2017 13:06
Donald Trump,Adults,07/04/2017,37.41192,41.20735,33.6165,55.53621,60.18404,50.88838,04/07/2017 13:06
Donald Trump,All polls,07/04/2017,39.41248,44.19063,34.63433,54.46843,58.93663,50.00022,04/07/2017 13:06
Donald Trump,Adults,07/03/2017,37.54239,41.31401,33.77077,55.46515,60.08126,50.84904,03/07/2017 13:03
Donald Trump,Voters,07/03/2017,41.5316,45.95436,37.10884,53.03595,56.94992,49.12199,03/07/2017 13:03
Donald Trump,All polls,07/03/2017,39.52999,44.26207,34.79792,54.39137,58.82858,49.95415,03/07/2017 13:03
Donald Trump,Adults,07/02/2017,37.37842,41.15376,33.60308,55.55313,60.18834,50.91793,02/07/2017 13:06
Donald Trump,Voters,07/02/2017,41.68539,46.1218,37.24899,52.85609,56.67764,49.03455,02/07/2017 13:06
Donald Trump,All polls,07/02/2017,39.51341,44.30066,34.72616,54.3523,58.80197,49.90263,02/07/2017 13:06
Donald Trump,Voters,07/01/2017,41.68539,46.1218,37.24899,52.85609,56.67764,49.03455,01/07/2017 13:05
Donald Trump,Adults,07/01/2017,37.45395,41.21778,33.69012,55.56271,60.19781,50.9276,01/07/2017 13:05
Donald Trump,All polls,07/01/2017,39.58723,44.34394,34.83052,54.34242,58.78121,49.90363,01/07/2017 13:05
Donald Trump,Adults,6/30/2017,37.43984,41.20217,33.67751,55.56991,60.20266,50.93716,30/06/2017 16:23
Donald Trump,Voters,6/30/2017,41.68539,46.1218,37.24899,52.85609,56.67764,49.03455,30/06/2017 16:23
Donald Trump,All polls,6/30/2017,39.60293,44.34719,34.85867,54.33164,58.76026,49.90302,30/06/2017 16:23
Donald Trump,Voters,6/29/2017,41.86575,46.33982,37.39169,52.88573,56.71787,49.05359,29/06/2017 13:09
Donald Trump,Adults,6/29/2017,37.67141,41.59846,33.74437,55.34303,60.11432,50.57174,29/06/2017 13:09
Donald Trump,All polls,6/29/2017,39.93516,44.7401,35.13022,54.1336,58.62613,49.64108,29/06/2017 13:09
Donald Trump,Adults,6/28/2017,37.54221,41.44012,33.64429,55.36171,60.12468,50.59874,28/06/2017 20:13
Donald Trump,Voters,6/28/2017,41.81993,46.51572,37.12415,52.67577,56.62168,48.72987,28/06/2017 20:13
Donald Trump,All polls,6/28/2017,39.3798,44.38748,34.37212,54.28488,58.96166,49.6081,28/06/2017 20:13
Donald Trump,Adults,6/27/2017,37.48801,41.59288,33.38314,56.62576,61.22116,52.03036,27/06/2017 16:57
Donald Trump,Voters,6/27/2017,41.78716,46.6125,36.96183,53.23951,57.33175,49.14727,27/06/2017 16:57
Donald Trump,All polls,6/27/2017,38.71787,43.81157,33.62417,55.64397,60.16024,51.1277,27/06/2017 16:57
Donald Trump,Voters,6/26/2017,42.26113,47.13463,37.38763,53.22862,57.44697,49.01027,26/06/2017 13:05
Donald Trump,Adults,6/26/2017,38.38256,42.30339,34.46173,56.12514,60.77531,51.47498,26/06/2017 13:05
Donald Trump,All polls,6/26/2017,39.46778,44.43855,34.497,55.20918,59.75242,50.66594,26/06/2017 13:05
Donald Trump,Adults,6/25/2017,38.60531,42.54538,34.66523,56.04652,60.8044,51.28865,25/06/2017 13:06
Donald Trump,Voters,6/25/2017,42.15164,47.11041,37.19287,53.26928,57.63242,48.90615,25/06/2017 13:06
Donald Trump,All polls,6/25/2017,39.58413,44.52223,34.64603,55.20745,59.83112,50.58379,25/06/2017 13:06
Donald Trump,Adults,6/24/2017,38.69684,42.61763,34.77605,55.90369,60.63505,51.17233,24/06/2017 13:05
Donald Trump,Voters,6/24/2017,42.15164,47.11041,37.19287,53.26928,57.63242,48.90615,24/06/2017 13:05
Donald Trump,All polls,6/24/2017,39.66325,44.57659,34.7499,55.09979,59.691,50.50858,24/06/2017 13:05
Donald Trump,Voters,6/23/2017,42.15164,47.11041,37.19287,53.26928,57.63242,48.90615,23/06/2017 17:31
Donald Trump,Adults,6/23/2017,38.85541,42.80199,34.90883,55.87791,60.59999,51.15583,23/06/2017 17:31
Donald Trump,All polls,6/23/2017,39.77451,44.676,34.87303,55.08252,59.65898,50.50606,23/06/2017 17:31
Donald Trump,Voters,6/22/2017,41.33515,46.1096,36.5607,53.73629,58.23534,49.23724,22/06/2017 17:52
Donald Trump,Adults,6/22/2017,38.19526,42.07628,34.31423,56.32613,61.22327,51.429,22/06/2017 17:52
Donald Trump,All polls,6/22/2017,38.74978,43.3579,34.14165,55.69723,60.42154,50.97293,22/06/2017 17:52
Donald Trump,Adults,6/21/2017,37.71882,41.66222,33.77543,56.43047,61.4958,51.36514,21/06/2017 13:12
Donald Trump,Voters,6/21/2017,41.27916,45.99531,36.56301,53.78546,58.26405,49.30687,21/06/2017 13:12
Donald Trump,All polls,6/21/2017,38.40358,43.05761,33.74956,55.77647,60.63239,50.92056,21/06/2017 13:12
Donald Trump,Voters,6/20/2017,41.74133,46.55068,36.93198,53.18612,57.17889,49.19334,20/06/2017 13:07
Donald Trump,Adults,6/20/2017,38.05501,42.15563,33.95438,55.89925,60.62563,51.17287,20/06/2017 13:07
Donald Trump,All polls,6/20/2017,38.62213,43.38256,33.8617,55.34938,59.91515,50.78362,20/06/2017 13:07
Donald Trump,Voters,6/19/2017,41.07663,46.22794,35.92532,53.4833,57.78094,49.18565,19/06/2017 13:11
Donald Trump,Adults,6/19/2017,38.20811,42.54373,33.87248,55.95309,61.15396,50.75222,19/06/2017 13:11
Donald Trump,All polls,6/19/2017,38.71433,43.69634,33.73232,55.33969,60.26365,50.41574,19/06/2017 13:11
Donald Trump,Voters,6/18/2017,41.08271,46.18059,35.98484,53.55498,57.80258,49.30737,18/06/2017 13:04
Donald Trump,Adults,6/18/2017,38.2633,42.58323,33.94336,55.92405,61.11977,50.72832,18/06/2017 13:04
Donald Trump,All polls,6/18/2017,38.73221,43.68423,33.78019,55.37252,60.29601,50.44904,18/06/2017 13:04
Donald Trump,Adults,6/17/2017,38.22923,42.53318,33.92529,55.98989,61.17151,50.80827,17/06/2017 13:03
Donald Trump,Voters,6/17/2017,41.08271,46.18059,35.98484,53.55498,57.80258,49.30737,17/06/2017 13:03
Donald Trump,All polls,6/17/2017,38.7223,43.65948,33.78512,55.40695,60.3134,50.50051,17/06/2017 13:03
Donald Trump,Adults,6/16/2017,38.13759,42.42458,33.8506,56.16522,61.33659,50.99385,16/06/2017 17:46
Donald Trump,Voters,6/16/2017,41.08271,46.18059,35.98484,53.55498,57.80258,49.30737,16/06/2017 17:46
Donald Trump,All polls,6/16/2017,38.66948,43.59479,33.74418,55.51431,60.41283,50.61578,16/06/2017 17:46
Donald Trump,Voters,6/15/2017,40.40865,45.45263,35.36467,53.82967,58.14452,49.51482,15/06/2017 13:04
Donald Trump,Adults,6/15/2017,38.17562,42.57939,33.77184,56.75382,62.05133,51.45631,15/06/2017 13:04
Donald Trump,All polls,6/15/2017,38.38903,43.29962,33.47845,55.9732,60.9323,51.0141,15/06/2017 13:04
Donald Trump,Voters,6/14/2017,40.24654,45.1449,35.34819,53.96759,58.25368,49.68151,14/06/2017 13:22
Donald Trump,Adults,6/14/2017,37.58538,41.19516,33.97561,56.83662,61.12059,52.55265,14/06/2017 13:22
Donald Trump,All polls,6/14/2017,38.3791,43.01754,33.74066,55.65119,59.86611,51.43627,14/06/2017 13:22
Donald Trump,Voters,6/13/2017,39.90106,44.8733,34.92881,54.4931,58.6314,50.35481,13/06/2017 18:18
Donald Trump,Adults,6/13/2017,37.42384,41.08774,33.75994,57.09056,61.18656,52.99457,13/06/2017 18:18
Donald Trump,All polls,6/13/2017,38.25534,42.89152,33.61917,55.78836,59.96687,51.60986,13/06/2017 18:18
Donald Trump,Adults,06/12/2017,37.24044,40.82742,33.65347,57.05828,61.16671,52.94985,12/06/2017 16:50
Donald Trump,Voters,06/12/2017,39.8111,44.95952,34.66269,54.497,58.70685,50.28715,12/06/2017 16:50
Donald Trump,All polls,06/12/2017,38.29467,43.10337,33.48596,55.58596,59.77042,51.4015,12/06/2017 16:50
Donald Trump,Adults,06/11/2017,37.39389,40.88179,33.90599,56.96007,60.98165,52.93849,11/06/2017 13:04
Donald Trump,Voters,06/11/2017,39.4872,44.72883,34.24557,55.18361,59.24485,51.12236,11/06/2017 13:04
Donald Trump,All polls,06/11/2017,38.09373,42.89088,33.29659,55.9653,59.99905,51.93155,11/06/2017 13:04
Donald Trump,Voters,06/10/2017,39.4872,44.72883,34.24557,55.18361,59.24485,51.12236,10/06/2017 13:06
Donald Trump,Adults,06/10/2017,37.4267,40.90689,33.94651,56.84025,60.81255,52.86795,10/06/2017 13:06
Donald Trump,All polls,06/10/2017,38.12778,42.90308,33.35248,55.87754,59.85918,51.89591,10/06/2017 13:06
Donald Trump,Adults,06/09/2017,37.27892,40.75511,33.80274,56.98267,60.98679,52.97855,09/06/2017 14:43
Donald Trump,Voters,06/09/2017,39.4872,44.72883,34.24557,55.18361,59.24485,51.12236,09/06/2017 14:43
Donald Trump,All polls,06/09/2017,38.04195,42.81776,33.26614,55.96476,59.97122,51.9583,09/06/2017 14:43
Donald Trump,Voters,06/08/2017,39.56704,44.87513,34.25895,55.13066,59.27013,50.9912,08/06/2017 14:19
Donald Trump,Adults,06/08/2017,37.59521,41.01394,34.17648,56.70111,60.82177,52.58046,08/06/2017 14:19
Donald Trump,All polls,06/08/2017,38.24259,43.04533,33.43984,55.77963,59.84056,51.7187,08/06/2017 14:19
Donald Trump,Adults,06/07/2017,37.62785,41.06159,34.1941,56.87752,61.10828,52.64675,07/06/2017 13:25
Donald Trump,Voters,06/07/2017,39.47573,44.69165,34.2598,55.21827,59.34021,51.09632,07/06/2017 13:25
Donald Trump,All polls,06/07/2017,38.28024,43.07074,33.48973,55.87093,59.99118,51.75068,07/06/2017 13:25
Donald Trump,Adults,06/06/2017,37.5394,41.06022,34.01857,56.78997,61.15226,52.42768,06/06/2017 16:15
Donald Trump,Voters,06/06/2017,40.25127,44.90175,35.6008,54.70671,58.98392,50.4295,06/06/2017 16:15
Donald Trump,All polls,06/06/2017,38.60328,43.15037,34.05618,55.67593,59.98829,51.36356,06/06/2017 16:15
Donald Trump,Voters,06/05/2017,40.30796,45.05179,35.56414,54.25923,58.43926,50.07919,05/06/2017 13:04
Donald Trump,Adults,06/05/2017,38.07709,41.73353,34.42064,55.82519,60.04972,51.60065,05/06/2017 13:04
Donald Trump,All polls,06/05/2017,38.99826,43.55975,34.43677,55.00614,59.14022,50.87205,05/06/2017 13:04
Donald Trump,Adults,06/04/2017,38.04909,41.72054,34.37764,55.86415,60.09843,51.62987,04/06/2017 13:06
Donald Trump,Voters,06/04/2017,40.13013,44.71383,35.54644,54.41492,58.57169,50.25816,04/06/2017 13:06
Donald Trump,All polls,06/04/2017,38.89021,43.33281,34.44762,55.1037,59.26466,50.94274,04/06/2017 13:06
Donald Trump,Adults,06/03/2017,38.15836,41.7485,34.56821,55.66989,59.90916,51.43062,03/06/2017 13:09
Donald Trump,Voters,06/03/2017,40.41716,45.03052,35.8038,54.00002,58.06133,49.93871,03/06/2017 13:09
Donald Trump,All polls,06/03/2017,38.9981,43.42838,34.56783,54.95428,59.09671,50.81186,03/06/2017 13:09
Donald Trump,Voters,06/02/2017,40.41716,45.03052,35.8038,54.00002,58.06133,49.93871,02/06/2017 13:06
Donald Trump,Adults,06/02/2017,38.31442,41.81391,34.81493,55.51968,59.6869,51.35247,02/06/2017 13:06
Donald Trump,All polls,06/02/2017,39.10624,43.46215,34.75033,54.85807,58.9391,50.77704,02/06/2017 13:06
Donald Trump,Voters,06/01/2017,40.30403,44.96185,35.64621,54.02005,58.11176,49.92834,01/06/2017 13:07
Donald Trump,Adults,06/01/2017,38.32013,41.83544,34.80482,55.45131,59.61028,51.29233,01/06/2017 13:07
Donald Trump,All polls,06/01/2017,39.11364,43.47738,34.74991,54.811,58.89351,50.7285,01/06/2017 13:07
Donald Trump,Adults,5/31/2017,38.32364,41.85717,34.7901,55.46051,59.62359,51.29743,31/05/2017 13:08
Donald Trump,Voters,5/31/2017,40.34653,45.0083,35.68476,53.96354,58.0239,49.90319,31/05/2017 13:08
Donald Trump,All polls,5/31/2017,39.14719,43.51952,34.77485,54.78027,58.85775,50.70278,31/05/2017 13:08
Donald Trump,Voters,5/30/2017,40.42588,45.20613,35.64562,53.90907,57.96503,49.85311,30/05/2017 14:23
Donald Trump,Adults,5/30/2017,38.39928,41.91901,34.87955,55.63413,59.58732,51.68095,30/05/2017 14:23
Donald Trump,All polls,5/30/2017,39.21078,43.55368,34.86788,54.80099,58.70224,50.89975,30/05/2017 14:23
Donald Trump,Voters,5/29/2017,40.06456,45.12022,35.0089,53.96847,58.23272,49.70422,29/05/2017 13:21
Donald Trump,Adults,5/29/2017,38.48822,42.35765,34.61878,55.33235,59.58801,51.0767,29/05/2017 13:21
Donald Trump,All polls,5/29/2017,39.3634,43.96389,34.76291,54.5243,58.57644,50.47216,29/05/2017 13:21
Donald Trump,Voters,5/28/2017,40.15144,45.1971,35.10577,53.83537,58.08748,49.58326,28/05/2017 13:02
Donald Trump,Adults,5/28/2017,38.41018,42.24271,34.57765,55.39933,59.6599,51.13876,28/05/2017 13:02
Donald Trump,All polls,5/28/2017,39.3673,44.00107,34.73354,54.49165,58.56404,50.41927,28/05/2017 13:02
Donald Trump,Adults,5/27/2017,38.26954,42.00937,34.52972,55.52485,59.77212,51.27757,27/05/2017 13:06
Donald Trump,Voters,5/27/2017,40.15144,45.1971,35.10577,53.83537,58.08748,49.58326,27/05/2017 13:06
Donald Trump,All polls,5/27/2017,39.27729,43.88622,34.66835,54.57211,58.6447,50.49953,27/05/2017 13:06
Donald Trump,Adults,5/26/2017,38.20471,41.92799,34.48142,55.57269,59.82375,51.32163,26/05/2017 13:23
Donald Trump,Voters,5/26/2017,40.22279,45.31712,35.12847,53.76402,58.03189,49.49614,26/05/2017 13:23
Donald Trump,All polls,5/26/2017,39.28042,43.92625,34.63459,54.5595,58.65606,50.46295,26/05/2017 13:23
Donald Trump,Voters,5/25/2017,39.91333,44.96519,34.86146,53.94802,58.26553,49.63052,25/05/2017 13:06
Donald Trump,Adults,5/25/2017,37.89192,41.5061,34.27774,55.7291,60.04083,51.41737,25/05/2017 13:06
Donald Trump,All polls,5/25/2017,39.05955,43.67546,34.44365,54.67347,58.80458,50.54237,25/05/2017 13:06
Donald Trump,Voters,5/24/2017,39.81437,44.79591,34.83282,54.01662,58.33023,49.70301,24/05/2017 18:20
Donald Trump,Adults,5/24/2017,37.85646,41.47275,34.24018,55.77018,60.07504,51.46532,24/05/2017 18:20
Donald Trump,All polls,5/24/2017,38.99393,43.54335,34.44452,54.72712,58.86196,50.59229,24/05/2017 18:20
Donald Trump,Voters,5/23/2017,40.24492,45.08392,35.40591,54.41688,59.00794,49.82582,23/05/2017 13:04
Donald Trump,Adults,5/23/2017,38.31108,41.9374,34.68476,55.46129,59.66682,51.25577,23/05/2017 13:04
Donald Trump,All polls,5/23/2017,39.14797,43.61942,34.67653,54.91948,59.17537,50.66359,23/05/2017 13:04
Donald Trump,Adults,5/22/2017,38.26906,41.93174,34.60639,55.46428,59.66468,51.26388,22/05/2017 13:07
Donald Trump,Voters,5/22/2017,39.63826,44.42299,34.85353,54.53247,59.28426,49.78069,22/05/2017 13:07
Donald Trump,All polls,5/22/2017,38.78198,43.04203,34.52193,54.95404,59.31543,50.59264,22/05/2017 13:07
