Admit,Gender,Dept
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Admitted,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
Rejected,Female,F
