ID,Price,neighbourhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
32760776,30,Haymarket,2,1,1,1,93,8,https://www.airbnb.com/rooms/32760776
32760870,31,Haymarket,2,1,1,2,90,4,https://www.airbnb.com/rooms/32760870
32762848,90,Bruntsfield,2,1,1,1,73,3,https://www.airbnb.com/rooms/32762848
32763079,50,Stockbridge,2,1,1,1,95,4,https://www.airbnb.com/rooms/32763079
32763380,85,Bruntsfield,2,1,1,1,78,10,https://www.airbnb.com/rooms/32763380
32763916,19,NA,1,1,2,2,92,5,https://www.airbnb.com/rooms/32763916
32765857,134,Bruntsfield,4,1,2,2,NA,0,https://www.airbnb.com/rooms/32765857
32774560,180,New Town,4,2,2,3,100,1,https://www.airbnb.com/rooms/32774560
32776721,22,NA,2,1,1,1,95,4,https://www.airbnb.com/rooms/32776721
32780793,NA,Leith,4,2,2,2,88,16,https://www.airbnb.com/rooms/32780793
32785395,190,Leith,10,2,5,5,80,1,https://www.airbnb.com/rooms/32785395
32786329,32,West End,2,1,1,1,100,5,https://www.airbnb.com/rooms/32786329
32787084,45,Southside,1,1,1,1,100,1,https://www.airbnb.com/rooms/32787084
32787822,39,Southside,2,1,1,1,98,9,https://www.airbnb.com/rooms/32787822
32787858,350,NA,6,2,3,3,NA,0,https://www.airbnb.com/rooms/32787858
32788403,18,NA,2,1,1,1,89,14,https://www.airbnb.com/rooms/32788403
32798307,65,Bruntsfield,4,1,2,2,100,12,https://www.airbnb.com/rooms/32798307
32801115,41,Old Town,4,1,1,1,100,2,https://www.airbnb.com/rooms/32801115
32815289,75,NA,4,2,2,2,100,7,https://www.airbnb.com/rooms/32815289
32815747,85,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/32815747
32829420,35,Newington,1,1,1,1,NA,2,https://www.airbnb.com/rooms/32829420
32829432,60,Leith,2,1,1,1,95,4,https://www.airbnb.com/rooms/32829432
32831225,32,Leith,2,1,1,1,97,12,https://www.airbnb.com/rooms/32831225
32831523,43,Cannonmills,2,2,1,1,95,16,https://www.airbnb.com/rooms/32831523
32831758,150,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32831758
32832229,22,Leith,1,1,1,1,100,1,https://www.airbnb.com/rooms/32832229
32832854,35,Cannonmills,2,2,1,2,95,31,https://www.airbnb.com/rooms/32832854
32835119,75,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32835119
32835376,65,Newington,6,1.5,2,3,95,12,https://www.airbnb.com/rooms/32835376
32835881,89,Stockbridge,1,1,1,1,NA,0,https://www.airbnb.com/rooms/32835881
32837393,20,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/32837393
32837523,299,Leith,6,1,3,6,98,9,https://www.airbnb.com/rooms/32837523
32853920,50,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32853920
32856788,159,Stockbridge,3,2,2,NA,NA,0,https://www.airbnb.com/rooms/32856788
32858015,82,Old Town,5,3,2,3,100,2,https://www.airbnb.com/rooms/32858015
32859182,120,NA,8,1,4,4,NA,0,https://www.airbnb.com/rooms/32859182
32860530,200,Southside,10,2,5,5,NA,0,https://www.airbnb.com/rooms/32860530
32861564,103,West End,4,1,2,3,100,1,https://www.airbnb.com/rooms/32861564
32861982,87,Leith,6,1,2,3,NA,0,https://www.airbnb.com/rooms/32861982
32862079,160,Southside,8,1,4,4,NA,0,https://www.airbnb.com/rooms/32862079
32862349,97,Leith,4,1,2,2,NA,0,https://www.airbnb.com/rooms/32862349
32862419,90,Cannonmills,5,2,3,5,94,10,https://www.airbnb.com/rooms/32862419
32865097,57,Leith,2,1,2,2,NA,0,https://www.airbnb.com/rooms/32865097
32865871,98,NA,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/32865871
32866301,98,NA,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/32866301
32868362,165,Leith,4,2,2,2,NA,0,https://www.airbnb.com/rooms/32868362
32871056,80,NA,4,2,2,2,60,1,https://www.airbnb.com/rooms/32871056
32882753,150,Newington,8,1,5,5,NA,0,https://www.airbnb.com/rooms/32882753
32885017,35,Haymarket,2,1,1,1,93,3,https://www.airbnb.com/rooms/32885017
32891798,55,West End,2,1,1,1,98,8,https://www.airbnb.com/rooms/32891798
32892221,139,Leith,8,2,2,5,93,11,https://www.airbnb.com/rooms/32892221
32893209,31,NA,3,1,1,2,100,5,https://www.airbnb.com/rooms/32893209
32897916,45,Marchmont,2,1,1,1,96,17,https://www.airbnb.com/rooms/32897916
32907661,90,Haymarket,3,1,1,1,NA,0,https://www.airbnb.com/rooms/32907661
32908029,100,Stockbridge,2,1,1,1,100,3,https://www.airbnb.com/rooms/32908029
32908221,NA,Marchmont,4,1,2,2,94,17,https://www.airbnb.com/rooms/32908221
32912207,50,Leith,6,1,3,3,80,1,https://www.airbnb.com/rooms/32912207
32914593,NA,NA,6,1,3,3,88,12,https://www.airbnb.com/rooms/32914593
32915432,120,Bruntsfield,4,1,2,2,100,1,https://www.airbnb.com/rooms/32915432
32917438,35,Haymarket,2,1,1,1,84,5,https://www.airbnb.com/rooms/32917438
32917632,80,New Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32917632
32918352,56,Leith,2,1,1,1,NA,1,https://www.airbnb.com/rooms/32918352
32918710,35,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/32918710
32925206,95,Stockbridge,2,1,1,1,93,8,https://www.airbnb.com/rooms/32925206
32928557,250,Newington,4,1,2,2,NA,0,https://www.airbnb.com/rooms/32928557
32933775,27,West End,2,1,2,2,100,1,https://www.airbnb.com/rooms/32933775
32934001,100,Old Town,2,1,1,0,100,2,https://www.airbnb.com/rooms/32934001
32936642,30,NA,2,1,1,1,100,3,https://www.airbnb.com/rooms/32936642
32937255,85,West End,4,1,2,2,NA,0,https://www.airbnb.com/rooms/32937255
32943923,96,Leith,2,2,2,2,NA,0,https://www.airbnb.com/rooms/32943923
32944689,96,NA,2,2,2,2,NA,0,https://www.airbnb.com/rooms/32944689
32947120,76,Newington,4,1,2,2,94,7,https://www.airbnb.com/rooms/32947120
32948425,60,Marchmont,2,1,1,1,100,10,https://www.airbnb.com/rooms/32948425
32948797,75,NA,6,1,3,3,100,1,https://www.airbnb.com/rooms/32948797
32949525,60,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32949525
32949798,47,Leith,3,1,1,2,87,10,https://www.airbnb.com/rooms/32949798
32952867,69,Leith,4,1,2,2,97,12,https://www.airbnb.com/rooms/32952867
32952873,54,Morningside,4,1,2,2,NA,3,https://www.airbnb.com/rooms/32952873
32953243,60,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32953243
32954000,40,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32954000
32954517,35,Old Town,1,1,1,1,95,9,https://www.airbnb.com/rooms/32954517
32958828,35,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32958828
32958980,35,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32958980
32969768,98,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/32969768
32970687,49,Old Town,2,1,1,1,96,18,https://www.airbnb.com/rooms/32970687
32971229,87,Old Town,6,2,3,3,100,1,https://www.airbnb.com/rooms/32971229
32974529,300,Leith,6,2,2,3,96,15,https://www.airbnb.com/rooms/32974529
32974764,80,Marchmont,5,1,4,4,NA,0,https://www.airbnb.com/rooms/32974764
32974981,60,Leith,4,1,2,2,NA,0,https://www.airbnb.com/rooms/32974981
32986323,120,Cannonmills,6,2,2,4,100,6,https://www.airbnb.com/rooms/32986323
32986922,40,NA,2,1,1,1,100,7,https://www.airbnb.com/rooms/32986922
32988421,50,Old Town,2,1,1,1,89,7,https://www.airbnb.com/rooms/32988421
32997308,58,Haymarket,1,1,1,1,100,1,https://www.airbnb.com/rooms/32997308
33002396,35,Leith,2,1,1,1,96,11,https://www.airbnb.com/rooms/33002396
33005192,NA,Marchmont,4,1,2,2,98,11,https://www.airbnb.com/rooms/33005192
33008122,68,Haymarket,4,1,1,2,90,6,https://www.airbnb.com/rooms/33008122
33015708,NA,NA,4,1.5,2,2,NA,0,https://www.airbnb.com/rooms/33015708
33018301,150,Bruntsfield,3,1,1,2,100,4,https://www.airbnb.com/rooms/33018301
33020448,300,Leith,16,3,10,16,100,1,https://www.airbnb.com/rooms/33020448
33024430,99,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33024430
33026288,129,Marchmont,8,1,3,4,60,1,https://www.airbnb.com/rooms/33026288
33026490,73,New Town,4,1,1,2,92,10,https://www.airbnb.com/rooms/33026490
33029123,75,Southside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33029123
33029978,37,Bruntsfield,2,1,1,1,90,2,https://www.airbnb.com/rooms/33029978
33030664,99,New Town,6,1,2,2,97,13,https://www.airbnb.com/rooms/33030664
33035430,50,Old Town,2,1,1,1,80,17,https://www.airbnb.com/rooms/33035430
33036402,200,New Town,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33036402
33037540,120,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33037540
33039186,69,Newington,6,1,2,2,95,22,https://www.airbnb.com/rooms/33039186
33053952,85,Stockbridge,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33053952
33059783,150,Leith,4,1,2,2,78,9,https://www.airbnb.com/rooms/33059783
33060200,40,Leith,2,1,1,2,NA,0,https://www.airbnb.com/rooms/33060200
33063492,249,Newington,10,1,5,5,NA,0,https://www.airbnb.com/rooms/33063492
33066249,999,New Town,8,4,4,4,NA,0,https://www.airbnb.com/rooms/33066249
33067122,999,New Town,10,5,5,5,NA,0,https://www.airbnb.com/rooms/33067122
33067228,999,Old Town,12,6,6,6,100,1,https://www.airbnb.com/rooms/33067228
33067322,99,Old Town,2,1,1,1,80,1,https://www.airbnb.com/rooms/33067322
33069876,200,New Town,4,2,2,2,100,3,https://www.airbnb.com/rooms/33069876
33073460,339,Old Town,10,2,5,5,NA,0,https://www.airbnb.com/rooms/33073460
33073767,249,Southside,8,1,4,4,NA,0,https://www.airbnb.com/rooms/33073767
33074591,39,Haymarket,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33074591
33077765,64,Leith,2,1,1,2,NA,0,https://www.airbnb.com/rooms/33077765
33084300,100,New Town,4,2,2,2,99,20,https://www.airbnb.com/rooms/33084300
33084398,55,Haymarket,4,1,1,2,92,12,https://www.airbnb.com/rooms/33084398
33084713,70,Leith,4,2,2,3,94,7,https://www.airbnb.com/rooms/33084713
33085743,50,Leith,2,1,1,1,100,8,https://www.airbnb.com/rooms/33085743
33086488,78,NA,2,1,2,1,NA,0,https://www.airbnb.com/rooms/33086488
33090118,80,Leith,4,2,2,2,97,29,https://www.airbnb.com/rooms/33090118
33090903,50,Marchmont,2,2,1,1,NA,0,https://www.airbnb.com/rooms/33090903
33091300,50,Marchmont,2,2,1,1,NA,0,https://www.airbnb.com/rooms/33091300
33091502,50,Marchmont,2,2,1,1,NA,0,https://www.airbnb.com/rooms/33091502
33091660,50,Marchmont,2,2,1,1,NA,0,https://www.airbnb.com/rooms/33091660
33102973,150,Cannonmills,4,1,1,2,100,18,https://www.airbnb.com/rooms/33102973
33105614,26,Leith,1,1,1,1,NA,0,https://www.airbnb.com/rooms/33105614
33110642,150,Leith,4,1,2,3,93,3,https://www.airbnb.com/rooms/33110642
33111407,100,Leith,4,1,1,2,100,2,https://www.airbnb.com/rooms/33111407
33113193,70,Stockbridge,2,1,1,1,100,3,https://www.airbnb.com/rooms/33113193
33114166,75,Leith,4,1,2,2,100,2,https://www.airbnb.com/rooms/33114166
33115216,86,Leith,6,1,2,2,93,3,https://www.airbnb.com/rooms/33115216
33122364,99,New Town,6,1,2,3,94,7,https://www.airbnb.com/rooms/33122364
33123205,99,New Town,6,1,2,3,88,13,https://www.airbnb.com/rooms/33123205
33123744,99,New Town,4,1,2,2,94,10,https://www.airbnb.com/rooms/33123744
33124189,79,New Town,2,1,1,1,94,13,https://www.airbnb.com/rooms/33124189
33124417,65,West End,2,1,1,1,100,6,https://www.airbnb.com/rooms/33124417
33124906,350,Cannonmills,9,2,5,8,NA,0,https://www.airbnb.com/rooms/33124906
33127333,NA,Tollcross,2,1,1,1,98,11,https://www.airbnb.com/rooms/33127333
33127836,220,Leith,8,1.5,4,4,100,2,https://www.airbnb.com/rooms/33127836
33129095,70,Newington,2,1,1,1,100,10,https://www.airbnb.com/rooms/33129095
33129902,200,Southside,4,2,2,2,100,6,https://www.airbnb.com/rooms/33129902
33131685,40,Marchmont,2,1,1,1,97,7,https://www.airbnb.com/rooms/33131685
33133513,110,Leith,4,2,2,3,NA,0,https://www.airbnb.com/rooms/33133513
33134775,69,Southside,3,1,1,2,93,6,https://www.airbnb.com/rooms/33134775
33136394,120,Newington,6,1,2,4,100,2,https://www.airbnb.com/rooms/33136394
33136500,170,Marchmont,5,1,2,2,NA,0,https://www.airbnb.com/rooms/33136500
33144892,90,Leith,2,1,1,1,100,4,https://www.airbnb.com/rooms/33144892
33148200,75,West End,2,1,1,1,85,4,https://www.airbnb.com/rooms/33148200
33149458,104,Cannonmills,8,2,4,4,90,2,https://www.airbnb.com/rooms/33149458
33151114,38,NA,4,2.5,2,3,99,14,https://www.airbnb.com/rooms/33151114
33153576,50,Morningside,4,1,1,1,100,7,https://www.airbnb.com/rooms/33153576
33156219,62,Cannonmills,2,1,1,1,90,4,https://www.airbnb.com/rooms/33156219
33157630,65,NA,2,1,1,1,90,2,https://www.airbnb.com/rooms/33157630
33158058,80,Leith,4,2,2,2,NA,0,https://www.airbnb.com/rooms/33158058
33160406,89,Cannonmills,4,2,2,3,98,8,https://www.airbnb.com/rooms/33160406
33162649,90,NA,5,1,2,4,100,1,https://www.airbnb.com/rooms/33162649
33163219,300,Old Town,5,1,2,3,100,2,https://www.airbnb.com/rooms/33163219
33163399,80,Old Town,4,1,1,2,98,8,https://www.airbnb.com/rooms/33163399
33164664,33,Newington,2,1,1,1,90,2,https://www.airbnb.com/rooms/33164664
33178567,33,Newington,1,1,1,1,100,8,https://www.airbnb.com/rooms/33178567
33180745,160,West End,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33180745
33182881,280,New Town,8,2,4,4,NA,0,https://www.airbnb.com/rooms/33182881
33183289,230,New Town,6,2,3,3,NA,0,https://www.airbnb.com/rooms/33183289
33183960,70,Marchmont,4,2.5,2,2,93,8,https://www.airbnb.com/rooms/33183960
33193435,NA,Morningside,4,1,1,2,90,14,https://www.airbnb.com/rooms/33193435
33195985,32,Morningside,2,2,1,1,87,3,https://www.airbnb.com/rooms/33195985
33207657,35,Old Town,2,1,1,1,100,1,https://www.airbnb.com/rooms/33207657
33214499,NA,Haymarket,4,1,1,2,93,9,https://www.airbnb.com/rooms/33214499
33218055,120,Old Town,4,1,2,2,96,9,https://www.airbnb.com/rooms/33218055
33220048,40,Stockbridge,2,1,1,1,96,39,https://www.airbnb.com/rooms/33220048
33220466,185,Leith,4,1,2,2,92,5,https://www.airbnb.com/rooms/33220466
33220693,38,Stockbridge,2,1,1,1,93,32,https://www.airbnb.com/rooms/33220693
33225123,55,New Town,2,2,1,1,95,22,https://www.airbnb.com/rooms/33225123
33225342,500,Leith,11,2,5,10,NA,0,https://www.airbnb.com/rooms/33225342
33235022,NA,Newington,4,1,2,2,90,12,https://www.airbnb.com/rooms/33235022
33236487,161,Leith,3,1,1,2,NA,0,https://www.airbnb.com/rooms/33236487
33236489,166,Old Town,3,1,1,2,NA,0,https://www.airbnb.com/rooms/33236489
33236625,134,Tollcross,4,1,2,2,80,3,https://www.airbnb.com/rooms/33236625
33238442,35,Leith,2,1,1,1,91,8,https://www.airbnb.com/rooms/33238442
33238683,50,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33238683
33244639,117,Marchmont,7,1,4,4,NA,0,https://www.airbnb.com/rooms/33244639
33248528,76,Haymarket,6,1,2,3,80,5,https://www.airbnb.com/rooms/33248528
33249261,70,Leith,4,1,1,2,100,1,https://www.airbnb.com/rooms/33249261
33260163,315,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260163
33260223,300,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260223
33260270,345,Old Town,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33260270
33260517,315,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260517
33260521,300,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260521
33260574,315,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260574
33260578,300,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33260578
33260582,345,Old Town,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33260582
33260805,350,Leith,8,2,4,6,NA,0,https://www.airbnb.com/rooms/33260805
33261457,39,Old Town,2,1,1,2,93,14,https://www.airbnb.com/rooms/33261457
33261491,250,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33261491
33261546,62,Cannonmills,4,2,2,2,97,6,https://www.airbnb.com/rooms/33261546
33261760,150,Leith,4,1,2,3,98,11,https://www.airbnb.com/rooms/33261760
33262250,90,Marchmont,6,1,5,5,NA,0,https://www.airbnb.com/rooms/33262250
33263520,258,Marchmont,8,2.5,4,4,NA,0,https://www.airbnb.com/rooms/33263520
33264559,90,New Town,2,1,1,1,93,3,https://www.airbnb.com/rooms/33264559
33264583,229,New Town,6,1,3,3,NA,0,https://www.airbnb.com/rooms/33264583
33264604,78,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33264604
33266145,50,New Town,2,1,1,1,98,8,https://www.airbnb.com/rooms/33266145
33266885,149,Southside,4,1,1,2,100,5,https://www.airbnb.com/rooms/33266885
33267988,38,Leith,2,1,1,1,97,6,https://www.airbnb.com/rooms/33267988
33269515,38,Cannonmills,2,1,1,1,99,14,https://www.airbnb.com/rooms/33269515
33271740,230,Old Town,16,2,3,12,100,2,https://www.airbnb.com/rooms/33271740
33271943,80,West End,4,1,1,2,94,20,https://www.airbnb.com/rooms/33271943
33272355,197,Haymarket,3,1,1,1,98,11,https://www.airbnb.com/rooms/33272355
33273579,50,Haymarket,4,1,1,1,93,11,https://www.airbnb.com/rooms/33273579
33274331,40,Haymarket,6,1,3,3,85,4,https://www.airbnb.com/rooms/33274331
33280527,55,Old Town,4,1,1,1,NA,0,https://www.airbnb.com/rooms/33280527
33286527,44,Haymarket,4,1,1,2,97,12,https://www.airbnb.com/rooms/33286527
33287695,75,Haymarket,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33287695
33290738,100,Leith,6,1,2,3,82,20,https://www.airbnb.com/rooms/33290738
33291968,26,NA,2,1,1,0,95,8,https://www.airbnb.com/rooms/33291968
33299222,68,Leith,6,1,2,3,100,1,https://www.airbnb.com/rooms/33299222
33301825,NA,Leith,4,2,2,2,93,11,https://www.airbnb.com/rooms/33301825
33302447,159,Southside,4,1,1,3,99,14,https://www.airbnb.com/rooms/33302447
33303464,120,NA,5,2.5,3,3,87,3,https://www.airbnb.com/rooms/33303464
33306074,135,Old Town,4,1,2,2,98,9,https://www.airbnb.com/rooms/33306074
33309828,20,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33309828
33325723,40,NA,2,1,1,1,100,4,https://www.airbnb.com/rooms/33325723
33327250,12,NA,2,1,1,1,98,8,https://www.airbnb.com/rooms/33327250
33327725,88,Southside,6,1,2,4,97,15,https://www.airbnb.com/rooms/33327725
33328385,75,Morningside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33328385
33328738,35,Cannonmills,1,1,1,1,95,4,https://www.airbnb.com/rooms/33328738
33329272,NA,New Town,8,3.5,4,5,NA,0,https://www.airbnb.com/rooms/33329272
33329858,NA,Marchmont,5,1,3,3,100,12,https://www.airbnb.com/rooms/33329858
33329926,135,Leith,6,1,2,5,NA,0,https://www.airbnb.com/rooms/33329926
33331946,70,NA,2,1,1,1,100,1,https://www.airbnb.com/rooms/33331946
33332525,110,New Town,6,1,2,3,83,8,https://www.airbnb.com/rooms/33332525
33334091,125,Marchmont,4,2,2,2,NA,0,https://www.airbnb.com/rooms/33334091
33341807,200,Stockbridge,6,1,3,3,NA,0,https://www.airbnb.com/rooms/33341807
33342406,33,Newington,2,1,1,1,100,2,https://www.airbnb.com/rooms/33342406
33343455,85,Cannonmills,4,1.5,1,2,89,9,https://www.airbnb.com/rooms/33343455
33343504,99,West End,4,1,2,1,92,12,https://www.airbnb.com/rooms/33343504
33343533,33,Southside,2,1,1,1,80,2,https://www.airbnb.com/rooms/33343533
33355831,35,Morningside,2,1,0,1,99,21,https://www.airbnb.com/rooms/33355831
33355881,35,Leith,2,1,1,1,100,3,https://www.airbnb.com/rooms/33355881
33356109,20,NA,2,1,1,1,95,8,https://www.airbnb.com/rooms/33356109
33357659,95,Old Town,5,1,2,2,97,18,https://www.airbnb.com/rooms/33357659
33363205,150,Cannonmills,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33363205
33364115,150,Stockbridge,7,2.5,4,4,98,13,https://www.airbnb.com/rooms/33364115
33364966,400,Old Town,2,1,1,0,96,11,https://www.airbnb.com/rooms/33364966
33365940,150,Leith,3,1,2,2,NA,0,https://www.airbnb.com/rooms/33365940
33366490,75,NA,4,1,2,2,NA,0,https://www.airbnb.com/rooms/33366490
33367632,50,NA,2,1,1,0,NA,0,https://www.airbnb.com/rooms/33367632
33367741,120,New Town,4,2,2,3,100,3,https://www.airbnb.com/rooms/33367741
33368023,48,Marchmont,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33368023
33368036,85,NA,4,1,2,3,100,6,https://www.airbnb.com/rooms/33368036
33370855,60,NA,6,1,2,3,70,2,https://www.airbnb.com/rooms/33370855
33371356,70,Southside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33371356
33384189,30,NA,2,1,1,1,100,4,https://www.airbnb.com/rooms/33384189
33384471,50,NA,2,1,1,2,80,1,https://www.airbnb.com/rooms/33384471
33385359,60,Old Town,2,1,1,1,87,3,https://www.airbnb.com/rooms/33385359
33385737,150,Leith,7,2,4,4,100,1,https://www.airbnb.com/rooms/33385737
33388597,85,Old Town,4,1,2,2,100,3,https://www.airbnb.com/rooms/33388597
33388914,NA,Tollcross,4,1,2,3,98,10,https://www.airbnb.com/rooms/33388914
33389821,85,New Town,4,1.5,2,2,NA,0,https://www.airbnb.com/rooms/33389821
33392193,111,NA,4,1,2,4,NA,0,https://www.airbnb.com/rooms/33392193
33397387,100,Southside,2,1,1,1,95,8,https://www.airbnb.com/rooms/33397387
33397953,150,New Town,4,2,2,1,100,3,https://www.airbnb.com/rooms/33397953
33399026,120,Old Town,2,1,1,1,100,1,https://www.airbnb.com/rooms/33399026
33399634,50,New Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33399634
33410848,69,Newington,4,1,2,2,80,1,https://www.airbnb.com/rooms/33410848
33416243,180,Cannonmills,4,1,2,3,NA,0,https://www.airbnb.com/rooms/33416243
33420366,50,NA,2,1,1,1,100,6,https://www.airbnb.com/rooms/33420366
33420396,194,Marchmont,5,1,2,3,NA,0,https://www.airbnb.com/rooms/33420396
33425097,110,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33425097
33426998,42,Haymarket,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33426998
33428412,43,New Town,2,1,1,1,98,17,https://www.airbnb.com/rooms/33428412
33434928,100,Leith,4,2,2,3,98,9,https://www.airbnb.com/rooms/33434928
33438781,69,Leith,4,1,2,2,100,11,https://www.airbnb.com/rooms/33438781
33442746,40,Leith,2,1,1,1,90,4,https://www.airbnb.com/rooms/33442746
33445253,280,Leith,13,2,6,11,NA,0,https://www.airbnb.com/rooms/33445253
33445888,62,Southside,2,1,1,1,94,14,https://www.airbnb.com/rooms/33445888
33446501,35,Leith,2,1,1,1,96,11,https://www.airbnb.com/rooms/33446501
33448473,50,New Town,4,1.5,2,2,96,18,https://www.airbnb.com/rooms/33448473
33451300,28,New Town,1,1,1,1,60,2,https://www.airbnb.com/rooms/33451300
33451459,NA,Haymarket,6,1.5,2,3,78,8,https://www.airbnb.com/rooms/33451459
33460940,60,Haymarket,3,1,1,2,95,17,https://www.airbnb.com/rooms/33460940
33464120,65,Leith,4,1,1,2,100,14,https://www.airbnb.com/rooms/33464120
33464415,NA,Leith,4,1,2,2,90,12,https://www.airbnb.com/rooms/33464415
33468182,400,New Town,6,2,3,3,NA,0,https://www.airbnb.com/rooms/33468182
33484036,150,Stockbridge,2,1,1,1,100,11,https://www.airbnb.com/rooms/33484036
33484535,78,Leith,5,1,3,3,NA,0,https://www.airbnb.com/rooms/33484535
33485240,80,New Town,2,1,1,1,100,13,https://www.airbnb.com/rooms/33485240
33485961,35,Cannonmills,1,1,1,1,100,11,https://www.airbnb.com/rooms/33485961
33486670,45,NA,2,1,1,0,95,8,https://www.airbnb.com/rooms/33486670
33489551,150,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33489551
33489879,40,Old Town,2,1,1,1,94,20,https://www.airbnb.com/rooms/33489879
33490742,40,NA,2,1,1,1,100,10,https://www.airbnb.com/rooms/33490742
33491482,113,Leith,6,1,2,3,95,8,https://www.airbnb.com/rooms/33491482
33493731,30,NA,2,2,3,1,94,7,https://www.airbnb.com/rooms/33493731
33493749,58,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33493749
33494344,33,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33494344
33505634,40,Marchmont,2,1,1,1,100,5,https://www.airbnb.com/rooms/33505634
33505654,118,NA,2,1,1,0,NA,0,https://www.airbnb.com/rooms/33505654
33507045,NA,Morningside,4,1,1,2,83,8,https://www.airbnb.com/rooms/33507045
33509210,74,New Town,4,1,1,2,100,10,https://www.airbnb.com/rooms/33509210
33510220,40,New Town,2,1,1,1,90,10,https://www.airbnb.com/rooms/33510220
33511559,50,New Town,2,1.5,1,1,97,7,https://www.airbnb.com/rooms/33511559
33513161,75,NA,6,2,3,4,100,14,https://www.airbnb.com/rooms/33513161
33514112,46,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33514112
33520094,78,Leith,4,1,1,1,100,19,https://www.airbnb.com/rooms/33520094
33521780,70,NA,4,1,2,3,100,4,https://www.airbnb.com/rooms/33521780
33522524,88,NA,1,1,1,0,NA,0,https://www.airbnb.com/rooms/33522524
33523254,128,NA,2,1,1,0,NA,0,https://www.airbnb.com/rooms/33523254
33523542,138,NA,2,1,1,0,NA,0,https://www.airbnb.com/rooms/33523542
33524340,33,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/33524340
33540128,108,Marchmont,6,1,3,3,90,2,https://www.airbnb.com/rooms/33540128
33544347,NA,Leith,2,1,1,1,92,12,https://www.airbnb.com/rooms/33544347
33544901,70,Old Town,2,1,1,1,73,6,https://www.airbnb.com/rooms/33544901
33546529,100,Old Town,3,1,1,2,93,6,https://www.airbnb.com/rooms/33546529
33547211,64,Old Town,4,1,2,3,90,4,https://www.airbnb.com/rooms/33547211
33547987,50,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/33547987
33549121,120,New Town,5,1,2,3,100,6,https://www.airbnb.com/rooms/33549121
33549892,65,Leith,4,1,1,2,80,3,https://www.airbnb.com/rooms/33549892
33554917,40,NA,2,1,1,1,97,7,https://www.airbnb.com/rooms/33554917
33556844,150,New Town,10,1.5,3,5,92,5,https://www.airbnb.com/rooms/33556844
33569460,74,Southside,4,1,1,1,88,8,https://www.airbnb.com/rooms/33569460
33570123,85,New Town,4,2,2,2,NA,0,https://www.airbnb.com/rooms/33570123
33570371,60,West End,2,1,1,1,100,6,https://www.airbnb.com/rooms/33570371
