Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Philippines,PHL,1998,NA,NA,74040838
Philippines,PHL,1999,NA,NA,75669587
Philippines,PHL,2000,NA,NA,77309965
Philippines,PHL,2001,NA,NA,78964389
Philippines,PHL,2002,NA,NA,80630416
Philippines,PHL,2003,NA,NA,82293990
Philippines,PHL,2004,NA,NA,83936698
Philippines,PHL,2005,NA,NA,85546427
Philippines,PHL,2006,NA,NA,87116275
Philippines,PHL,2007,NA,NA,88652631
Philippines,PHL,2008,NA,NA,90173139
Philippines,PHL,2009,NA,NA,91703090
Philippines,PHL,2010,1883659,83446862,93260798
Philippines,PHL,2011,NA,NA,94852030
Philippines,PHL,2012,NA,NA,96471461
Philippines,PHL,2013,NA,NA,98112780
Pitcairn,PCN,1789,NA,NA,0
Pitcairn,PCN,1790,NA,NA,26
Pitcairn,PCN,1794,NA,NA,14
Pitcairn,PCN,1800,NA,NA,34
Pitcairn,PCN,1823,NA,NA,66
Pitcairn,PCN,1831,NA,NA,65
Pitcairn,PCN,1848,NA,NA,156
Pitcairn,PCN,1856,NA,NA,194
Pitcairn,PCN,1857,NA,NA,0
Pitcairn,PCN,1858,NA,NA,16
Pitcairn,PCN,1864,NA,NA,43
Pitcairn,PCN,1950,NA,NA,130
Pitcairn,PCN,1955,NA,NA,143
Pitcairn,PCN,1960,NA,NA,145
Pitcairn,PCN,1965,NA,NA,103
Pitcairn,PCN,1970,NA,NA,90
Pitcairn,PCN,1975,NA,NA,69
Pitcairn,PCN,1980,NA,NA,63
Pitcairn,PCN,1985,NA,NA,62
Pitcairn,PCN,1990,NA,NA,65
Pitcairn,PCN,1995,NA,NA,61
Pitcairn,PCN,2000,NA,NA,58
Pitcairn,PCN,2005,NA,NA,50
Pitcairn,PCN,2010,NA,NA,50
Poland,POL,1700,NA,NA,6000000
Poland,POL,1800,NA,NA,9508747
Poland,POL,1820,NA,NA,10426000
Poland,POL,1850,NA,NA,13000000
Poland,POL,1870,NA,NA,16865000
Poland,POL,1890,NA,NA,22854000
Poland,POL,1900,NA,NA,24750000
Poland,POL,1910,NA,NA,26644000
Poland,POL,1913,NA,NA,26710000
Poland,POL,1920,NA,NA,23968000
Poland,POL,1921,NA,NA,24330000
Poland,POL,1922,NA,NA,24935000
Poland,POL,1923,NA,NA,25569000
Poland,POL,1924,NA,NA,25992000
Poland,POL,1925,NA,NA,26425000
Poland,POL,1926,NA,NA,26815000
Poland,POL,1927,NA,NA,27148000
Poland,POL,1928,NA,NA,27509000
Poland,POL,1929,NA,NA,27856000
Poland,POL,1930,NA,NA,28204000
Poland,POL,1931,NA,NA,28615000
Poland,POL,1932,NA,NA,29022000
Poland,POL,1933,NA,NA,29421000
Poland,POL,1934,NA,NA,29771000
Poland,POL,1935,NA,NA,30129000
Poland,POL,1936,NA,NA,30471000
Poland,POL,1937,NA,NA,30791000
Poland,POL,1938,NA,NA,31062000
Poland,POL,1939,NA,NA,31365000
Poland,POL,1940,NA,NA,30021000
Poland,POL,1946,NA,NA,23959000
Poland,POL,1947,NA,NA,23734000
Poland,POL,1948,NA,NA,23980000
Poland,POL,1949,NA,NA,24410000
Poland,POL,1950,NA,NA,24824013
Poland,POL,1951,NA,NA,25383633
Poland,POL,1952,NA,NA,25919296
Poland,POL,1953,NA,NA,26417754
Poland,POL,1954,NA,NA,26871945
Poland,POL,1955,NA,NA,27280997
Poland,POL,1956,NA,NA,27650608
Poland,POL,1957,NA,NA,27992667
Poland,POL,1958,NA,NA,28324111
Poland,POL,1959,NA,NA,28665037
Poland,POL,1960,NA,NA,29033001
Poland,POL,1961,NA,NA,29436954
Poland,POL,1962,NA,NA,29871931
Poland,POL,1963,NA,NA,30316767
Poland,POL,1964,NA,NA,30740557
Poland,POL,1965,NA,NA,31121621
Poland,POL,1966,NA,NA,31453366
Poland,POL,1967,NA,NA,31744824
Poland,POL,1968,NA,NA,32008949
Poland,POL,1969,NA,NA,32265420
Poland,POL,1970,NA,NA,32529022
Poland,POL,1971,NA,NA,32803069
Poland,POL,1972,NA,NA,33084382
Poland,POL,1973,NA,NA,33373543
Poland,POL,1974,NA,NA,33669650
Poland,POL,1975,NA,NA,33971911
Poland,POL,1976,NA,NA,34279654
Poland,POL,1977,NA,NA,34593234
Poland,POL,1978,NA,NA,34913558
Poland,POL,1979,NA,NA,35241738
Poland,POL,1980,NA,NA,35577214
Poland,POL,1981,NA,NA,35921102
Poland,POL,1982,NA,NA,36269149
Poland,POL,1983,NA,NA,36608819
Poland,POL,1984,NA,NA,36923674
Poland,POL,1985,NA,NA,37201804
Poland,POL,1986,NA,NA,37438003
Poland,POL,1987,NA,NA,37634787
Poland,POL,1988,NA,NA,37797656
Poland,POL,1989,NA,NA,37935815
Poland,POL,1990,NA,NA,38056174
Poland,POL,1991,NA,NA,38160714
Poland,POL,1992,NA,NA,38247716
Poland,POL,1993,NA,NA,38316289
Poland,POL,1994,NA,NA,38364540
Poland,POL,1995,NA,NA,38391778
Poland,POL,1996,NA,NA,38398942
Poland,POL,1997,NA,NA,38389116
Poland,POL,1998,NA,NA,38366420
Poland,POL,1999,NA,NA,38336047
Poland,POL,2000,NA,NA,38302444
Poland,POL,2001,NA,NA,38266810
Poland,POL,2002,NA,NA,38230497
Poland,POL,2003,NA,NA,38198151
Poland,POL,2004,NA,NA,38175134
Poland,POL,2005,NA,NA,38165040
Poland,POL,2006,NA,NA,38170330
Poland,POL,2007,NA,NA,38189762
Poland,POL,2008,NA,NA,38218462
Poland,POL,2009,NA,NA,38249228
Poland,POL,2010,15703,3272933,38276660
Poland,POL,2011,NA,NA,38298949
Poland,POL,2012,NA,NA,38317090
Poland,POL,2013,NA,NA,38331803
Portugal,PRT,1700,NA,NA,2000000
Portugal,PRT,1800,NA,NA,3033454
Portugal,PRT,1820,NA,NA,3297000
Portugal,PRT,1821,NA,NA,3316000
Portugal,PRT,1822,NA,NA,3335000
Portugal,PRT,1823,NA,NA,3354000
Portugal,PRT,1824,NA,NA,3373000
Portugal,PRT,1825,NA,NA,3393000
Portugal,PRT,1826,NA,NA,3412000
Portugal,PRT,1827,NA,NA,3432000
Portugal,PRT,1828,NA,NA,3452000
Portugal,PRT,1829,NA,NA,3472000
Portugal,PRT,1830,NA,NA,3491000
Portugal,PRT,1831,NA,NA,3512000
Portugal,PRT,1832,NA,NA,3532000
Portugal,PRT,1833,NA,NA,3552000
Portugal,PRT,1834,NA,NA,3475000
Portugal,PRT,1835,NA,NA,3595000
Portugal,PRT,1836,NA,NA,3617000
Portugal,PRT,1837,NA,NA,3639000
Portugal,PRT,1838,NA,NA,3661000
Portugal,PRT,1839,NA,NA,3683000
Portugal,PRT,1840,NA,NA,3704000
Portugal,PRT,1841,NA,NA,3715000
Portugal,PRT,1842,NA,NA,3726000
Portugal,PRT,1843,NA,NA,3738000
Portugal,PRT,1844,NA,NA,3749000
Portugal,PRT,1845,NA,NA,3760000
Portugal,PRT,1846,NA,NA,3771000
Portugal,PRT,1847,NA,NA,3783000
Portugal,PRT,1848,NA,NA,3794000
Portugal,PRT,1849,NA,NA,3804000
Portugal,PRT,1850,NA,NA,3816000
Portugal,PRT,1851,NA,NA,3827000
Portugal,PRT,1852,NA,NA,3839000
Portugal,PRT,1853,NA,NA,3850000
Portugal,PRT,1854,NA,NA,3858000
Portugal,PRT,1855,NA,NA,3867000
Portugal,PRT,1856,NA,NA,3875000
Portugal,PRT,1857,NA,NA,3889000
Portugal,PRT,1858,NA,NA,3925000
Portugal,PRT,1859,NA,NA,3963000
Portugal,PRT,1860,NA,NA,4000000
Portugal,PRT,1861,NA,NA,4074000
Portugal,PRT,1862,NA,NA,4113000
Portugal,PRT,1863,NA,NA,4131000
Portugal,PRT,1864,NA,NA,4176000
Portugal,PRT,1865,NA,NA,4201000
Portugal,PRT,1866,NA,NA,4226000
Portugal,PRT,1867,NA,NA,4251000
Portugal,PRT,1868,NA,NA,4276000
Portugal,PRT,1869,NA,NA,4302000
Portugal,PRT,1870,NA,NA,4327000
Portugal,PRT,1871,NA,NA,4353000
Portugal,PRT,1872,NA,NA,4379000
Portugal,PRT,1873,NA,NA,4405000
Portugal,PRT,1874,NA,NA,4431000
Portugal,PRT,1875,NA,NA,4458000
Portugal,PRT,1876,NA,NA,4484000
Portugal,PRT,1877,NA,NA,4511000
Portugal,PRT,1878,NA,NA,4538000
Portugal,PRT,1879,NA,NA,4571000
Portugal,PRT,1880,NA,NA,4610000
Portugal,PRT,1881,NA,NA,4651000
Portugal,PRT,1882,NA,NA,4691000
Portugal,PRT,1883,NA,NA,4732000
Portugal,PRT,1884,NA,NA,4773000
Portugal,PRT,1885,NA,NA,4815000
Portugal,PRT,1886,NA,NA,4857000
Portugal,PRT,1887,NA,NA,4899000
Portugal,PRT,1888,NA,NA,4942000
Portugal,PRT,1889,NA,NA,4985000
Portugal,PRT,1890,NA,NA,5028000
Portugal,PRT,1891,NA,NA,5068000
Portugal,PRT,1892,NA,NA,5104000
Portugal,PRT,1893,NA,NA,5141000
Portugal,PRT,1894,NA,NA,5178000
Portugal,PRT,1895,NA,NA,5215000
Portugal,PRT,1896,NA,NA,5252000
Portugal,PRT,1897,NA,NA,5290000
Portugal,PRT,1898,NA,NA,5327000
Portugal,PRT,1899,NA,NA,5366000
Portugal,PRT,1900,NA,NA,5404000
Portugal,PRT,1901,NA,NA,5447000
Portugal,PRT,1902,NA,NA,5494000
Portugal,PRT,1903,NA,NA,5541000
Portugal,PRT,1904,NA,NA,5589000
Portugal,PRT,1905,NA,NA,5637000
Portugal,PRT,1906,NA,NA,5686000
Portugal,PRT,1907,NA,NA,5735000
Portugal,PRT,1908,NA,NA,5784000
Portugal,PRT,1909,NA,NA,5834000
Portugal,PRT,1910,NA,NA,5884000
Portugal,PRT,1911,NA,NA,5935000
Portugal,PRT,1912,NA,NA,5964000
Portugal,PRT,1913,NA,NA,5972000
Portugal,PRT,1914,NA,NA,5980000
Portugal,PRT,1915,NA,NA,5988000
Portugal,PRT,1916,NA,NA,5996000
Portugal,PRT,1917,NA,NA,6005000
Portugal,PRT,1918,NA,NA,6013000
Portugal,PRT,1919,NA,NA,6021000
Portugal,PRT,1920,NA,NA,6029000
Portugal,PRT,1921,NA,NA,6071000
Portugal,PRT,1922,NA,NA,6146000
Portugal,PRT,1923,NA,NA,6223000
Portugal,PRT,1924,NA,NA,6300000
Portugal,PRT,1925,NA,NA,6378000
Portugal,PRT,1926,NA,NA,6457000
Portugal,PRT,1927,NA,NA,6538000
Portugal,PRT,1928,NA,NA,6619000
Portugal,PRT,1929,NA,NA,6701000
Portugal,PRT,1930,NA,NA,6784000
Portugal,PRT,1931,NA,NA,6869000
Portugal,PRT,1932,NA,NA,6954000
Portugal,PRT,1933,NA,NA,7040000
Portugal,PRT,1934,NA,NA,7127000
Portugal,PRT,1935,NA,NA,7216000
Portugal,PRT,1936,NA,NA,7305000
Portugal,PRT,1937,NA,NA,7396000
Portugal,PRT,1938,NA,NA,7488000
Portugal,PRT,1939,NA,NA,7581000
Portugal,PRT,1940,NA,NA,7675000
Portugal,PRT,1941,NA,NA,7757000
Portugal,PRT,1942,NA,NA,7826000
Portugal,PRT,1943,NA,NA,7896000
Portugal,PRT,1944,NA,NA,7967000
Portugal,PRT,1945,NA,NA,8038000
Portugal,PRT,1946,NA,NA,8110000
Portugal,PRT,1947,NA,NA,8183000
Portugal,PRT,1948,NA,NA,8256000
Portugal,PRT,1949,NA,NA,8329000
Portugal,PRT,1950,NA,NA,8416969
Portugal,PRT,1951,NA,NA,8432070
Portugal,PRT,1952,NA,NA,8475340
Portugal,PRT,1953,NA,NA,8534730
Portugal,PRT,1954,NA,NA,8600563
Portugal,PRT,1955,NA,NA,8665530
Portugal,PRT,1956,NA,NA,8724773
Portugal,PRT,1957,NA,NA,8775803
Portugal,PRT,1958,NA,NA,8818242
Portugal,PRT,1959,NA,NA,8853393
Portugal,PRT,1960,NA,NA,8882954
Portugal,PRT,1961,NA,NA,8907640
Portugal,PRT,1962,NA,NA,8925989
Portugal,PRT,1963,NA,NA,8933839
Portugal,PRT,1964,NA,NA,8925792
Portugal,PRT,1965,NA,NA,8899506
Portugal,PRT,1966,NA,NA,8851326
Portugal,PRT,1967,NA,NA,8786529
Portugal,PRT,1968,NA,NA,8722574
Portugal,PRT,1969,NA,NA,8682998
Portugal,PRT,1970,NA,NA,8684237
Portugal,PRT,1971,NA,NA,8732165
Portugal,PRT,1972,NA,NA,8820645
Portugal,PRT,1973,NA,NA,8939024
Portugal,PRT,1974,NA,NA,9070905
Portugal,PRT,1975,NA,NA,9203339
Portugal,PRT,1976,NA,NA,9333952
Portugal,PRT,1977,NA,NA,9463583
Portugal,PRT,1978,NA,NA,9586166
Portugal,PRT,1979,NA,NA,9695175
Portugal,PRT,1980,NA,NA,9785924
Portugal,PRT,1981,NA,NA,9855958
Portugal,PRT,1982,NA,NA,9905701
Portugal,PRT,1983,NA,NA,9937389
Portugal,PRT,1984,NA,NA,9955005
Portugal,PRT,1985,NA,NA,9962255
Portugal,PRT,1986,NA,NA,9958747
Portugal,PRT,1987,NA,NA,9945601
Portugal,PRT,1988,NA,NA,9930001
Portugal,PRT,1989,NA,NA,9921120
Portugal,PRT,1990,NA,NA,9925477
Portugal,PRT,1991,NA,NA,9946333
Portugal,PRT,1992,NA,NA,9982069
Portugal,PRT,1993,NA,NA,10028171
Portugal,PRT,1994,NA,NA,10077548
Portugal,PRT,1995,NA,NA,10124943
Portugal,PRT,1996,NA,NA,10169044
Portugal,PRT,1997,NA,NA,10211281
Portugal,PRT,1998,NA,NA,10252334
Portugal,PRT,1999,NA,NA,10293668
Portugal,PRT,2000,NA,NA,10336209
Portugal,PRT,2001,NA,NA,10379756
Portugal,PRT,2002,NA,NA,10423256
Portugal,PRT,2003,NA,NA,10465808
Portugal,PRT,2004,NA,NA,10506253
Portugal,PRT,2005,NA,NA,10543663
Portugal,PRT,2006,NA,NA,10577630
Portugal,PRT,2007,NA,NA,10608036
Portugal,PRT,2008,NA,NA,10634612
Portugal,PRT,2009,NA,NA,10657175
Portugal,PRT,2010,16402,8507951,10675572
Portugal,PRT,2011,NA,NA,10689663
Portugal,PRT,2012,NA,NA,10699333
Portugal,PRT,2013,NA,NA,10704534
Puerto Rico,PRI,1800,NA,NA,155000
Puerto Rico,PRI,1815,NA,NA,221000
Puerto Rico,PRI,1820,NA,NA,248000
Puerto Rico,PRI,1832,NA,NA,330000
Puerto Rico,PRI,1850,NA,NA,495000
Puerto Rico,PRI,1860,NA,NA,583000
Puerto Rico,PRI,1870,NA,NA,645000
Puerto Rico,PRI,1877,NA,NA,732000
Puerto Rico,PRI,1887,NA,NA,799000
Puerto Rico,PRI,1899,NA,NA,953000
Puerto Rico,PRI,1900,NA,NA,959000
Puerto Rico,PRI,1901,NA,NA,974000
Puerto Rico,PRI,1902,NA,NA,990000
Puerto Rico,PRI,1903,NA,NA,1006000
Puerto Rico,PRI,1904,NA,NA,1022000
Puerto Rico,PRI,1905,NA,NA,1039000
Puerto Rico,PRI,1906,NA,NA,1056000
Puerto Rico,PRI,1907,NA,NA,1073000
Puerto Rico,PRI,1908,NA,NA,1090000
Puerto Rico,PRI,1909,NA,NA,1108000
Puerto Rico,PRI,1910,NA,NA,1126000
Puerto Rico,PRI,1911,NA,NA,1144000
Puerto Rico,PRI,1912,NA,NA,1162000
Puerto Rico,PRI,1913,NA,NA,1181000
Puerto Rico,PRI,1914,NA,NA,1199000
Puerto Rico,PRI,1915,NA,NA,1217000
Puerto Rico,PRI,1916,NA,NA,1235000
Puerto Rico,PRI,1917,NA,NA,1254000
Puerto Rico,PRI,1918,NA,NA,1273000
Puerto Rico,PRI,1919,NA,NA,1292000
Puerto Rico,PRI,1920,NA,NA,1312000
Puerto Rico,PRI,1921,NA,NA,1336000
Puerto Rico,PRI,1922,NA,NA,1359000
Puerto Rico,PRI,1923,NA,NA,1383000
Puerto Rico,PRI,1924,NA,NA,1407000
Puerto Rico,PRI,1925,NA,NA,1431000
Puerto Rico,PRI,1926,NA,NA,1455000
Puerto Rico,PRI,1927,NA,NA,1478000
Puerto Rico,PRI,1928,NA,NA,1502000
Puerto Rico,PRI,1929,NA,NA,1526000
Puerto Rico,PRI,1930,NA,NA,1552000
Puerto Rico,PRI,1931,NA,NA,1584000
Puerto Rico,PRI,1932,NA,NA,1615000
Puerto Rico,PRI,1933,NA,NA,1647000
Puerto Rico,PRI,1934,NA,NA,1679000
Puerto Rico,PRI,1935,NA,NA,1710000
Puerto Rico,PRI,1936,NA,NA,1743000
Puerto Rico,PRI,1937,NA,NA,1777000
Puerto Rico,PRI,1938,NA,NA,1810000
Puerto Rico,PRI,1939,NA,NA,1844000
Puerto Rico,PRI,1940,NA,NA,1880000
Puerto Rico,PRI,1941,NA,NA,1935000
Puerto Rico,PRI,1942,NA,NA,1987000
Puerto Rico,PRI,1943,NA,NA,2033000
Puerto Rico,PRI,1944,NA,NA,2062000
Puerto Rico,PRI,1945,NA,NA,2099000
Puerto Rico,PRI,1946,NA,NA,2141000
Puerto Rico,PRI,1947,NA,NA,2162000
Puerto Rico,PRI,1948,NA,NA,2187000
Puerto Rico,PRI,1949,NA,NA,2197000
Puerto Rico,PRI,1950,NA,NA,2218000
Puerto Rico,PRI,1951,NA,NA,2210078
Puerto Rico,PRI,1952,NA,NA,2212854
Puerto Rico,PRI,1953,NA,NA,2222120
Puerto Rico,PRI,1954,NA,NA,2234847
Puerto Rico,PRI,1955,NA,NA,2249173
Puerto Rico,PRI,1956,NA,NA,2264475
Puerto Rico,PRI,1957,NA,NA,2281304
Puerto Rico,PRI,1958,NA,NA,2301194
Puerto Rico,PRI,1959,NA,NA,2326357
Puerto Rico,PRI,1960,NA,NA,2358747
Puerto Rico,PRI,1961,NA,NA,2399064
Puerto Rico,PRI,1962,NA,NA,2445883
Puerto Rico,PRI,1963,NA,NA,2495284
Puerto Rico,PRI,1964,NA,NA,2541906
Puerto Rico,PRI,1965,NA,NA,2582056
Puerto Rico,PRI,1966,NA,NA,2614035
Puerto Rico,PRI,1967,NA,NA,2639363
Puerto Rico,PRI,1968,NA,NA,2661527
Puerto Rico,PRI,1969,NA,NA,2685678
Puerto Rico,PRI,1970,NA,NA,2715540
Puerto Rico,PRI,1971,NA,NA,2751922
Puerto Rico,PRI,1972,NA,NA,2793569
Puerto Rico,PRI,1973,NA,NA,2839615
Puerto Rico,PRI,1974,NA,NA,2888504
Puerto Rico,PRI,1975,NA,NA,2938911
Puerto Rico,PRI,1976,NA,NA,2990868
Puerto Rico,PRI,1977,NA,NA,3044298
Puerto Rico,PRI,1978,NA,NA,3097569
Puerto Rico,PRI,1979,NA,NA,3148633
Puerto Rico,PRI,1980,NA,NA,3196011
Puerto Rico,PRI,1981,NA,NA,3239084
Puerto Rico,PRI,1982,NA,NA,3278156
Puerto Rico,PRI,1983,NA,NA,3313869
Puerto Rico,PRI,1984,NA,NA,3347316
Puerto Rico,PRI,1985,NA,NA,3379401
Puerto Rico,PRI,1986,NA,NA,3409992
Puerto Rico,PRI,1987,NA,NA,3439048
Puerto Rico,PRI,1988,NA,NA,3467679
Puerto Rico,PRI,1989,NA,NA,3497297
Puerto Rico,PRI,1990,NA,NA,3528815
Puerto Rico,PRI,1991,NA,NA,3562523
Puerto Rico,PRI,1992,NA,NA,3597861
Puerto Rico,PRI,1993,NA,NA,3633785
Puerto Rico,PRI,1994,NA,NA,3668794
Puerto Rico,PRI,1995,NA,NA,3701618
Puerto Rico,PRI,1996,NA,NA,3732293
Puerto Rico,PRI,1997,NA,NA,3760658
Puerto Rico,PRI,1998,NA,NA,3785040
Puerto Rico,PRI,1999,NA,NA,3803374
Puerto Rico,PRI,2000,NA,NA,3814353
Puerto Rico,PRI,2001,NA,NA,3817231
Puerto Rico,PRI,2002,NA,NA,3812847
Puerto Rico,PRI,2003,NA,NA,3803480
Puerto Rico,PRI,2004,NA,NA,3792373
Puerto Rico,PRI,2005,NA,NA,3781986
Puerto Rico,PRI,2006,NA,NA,3773097
Puerto Rico,PRI,2007,NA,NA,3765404
Puerto Rico,PRI,2008,NA,NA,3758981
Puerto Rico,PRI,2009,NA,NA,3753576
Puerto Rico,PRI,2010,16517,4249848,3749009
Puerto Rico,PRI,2011,NA,NA,3745526
Puerto Rico,PRI,2012,NA,NA,3743380
Puerto Rico,PRI,2013,NA,NA,3742334
Qatar,QAT,1800,NA,NA,14092
Qatar,QAT,1820,NA,NA,14092
Qatar,QAT,1870,NA,NA,14092
Qatar,QAT,1913,NA,NA,17897
Qatar,QAT,1950,NA,NA,24998
Qatar,QAT,1951,NA,NA,27461
Qatar,QAT,1952,NA,NA,29819
Qatar,QAT,1953,NA,NA,31995
Qatar,QAT,1954,NA,NA,33966
Qatar,QAT,1955,NA,NA,35767
Qatar,QAT,1956,NA,NA,37490
Qatar,QAT,1957,NA,NA,39281
Qatar,QAT,1958,NA,NA,41336
Qatar,QAT,1959,NA,NA,43871
Qatar,QAT,1960,NA,NA,47085
Qatar,QAT,1961,NA,NA,51093
Qatar,QAT,1962,NA,NA,55883
Qatar,QAT,1963,NA,NA,61296
Qatar,QAT,1964,NA,NA,67082
Qatar,QAT,1965,NA,NA,73073
Qatar,QAT,1966,NA,NA,79189
Qatar,QAT,1967,NA,NA,85530
Qatar,QAT,1968,NA,NA,92319
Qatar,QAT,1969,NA,NA,99873
Qatar,QAT,1970,NA,NA,108401
Qatar,QAT,1971,NA,NA,118210
Qatar,QAT,1972,NA,NA,129227
Qatar,QAT,1973,NA,NA,140846
Qatar,QAT,1974,NA,NA,152210
Qatar,QAT,1975,NA,NA,162835
Qatar,QAT,1976,NA,NA,172151
Qatar,QAT,1977,NA,NA,180656
Qatar,QAT,1978,NA,NA,190192
Qatar,QAT,1979,NA,NA,203285
Qatar,QAT,1980,NA,NA,221594
Qatar,QAT,1981,NA,NA,245740
Qatar,QAT,1982,NA,NA,274720
Qatar,QAT,1983,NA,NA,306542
Qatar,QAT,1984,NA,NA,338365
Qatar,QAT,1985,NA,NA,368006
Qatar,QAT,1986,NA,NA,395144
Qatar,QAT,1987,NA,NA,420058
Qatar,QAT,1988,NA,NA,441932
Qatar,QAT,1989,NA,NA,459949
Qatar,QAT,1990,NA,NA,473722
Qatar,QAT,1991,NA,NA,482926
Qatar,QAT,1992,NA,NA,488204
Qatar,QAT,1993,NA,NA,491420
Qatar,QAT,1994,NA,NA,495126
Qatar,QAT,1995,NA,NA,501371
Qatar,QAT,1996,NA,NA,512422
Qatar,QAT,1997,NA,NA,528787
Qatar,QAT,1998,NA,NA,548828
Qatar,QAT,1999,NA,NA,569870
Qatar,QAT,2000,NA,NA,590957
Qatar,QAT,2001,NA,NA,608057
Qatar,QAT,2002,NA,NA,624173
Qatar,QAT,2003,NA,NA,653500
Qatar,QAT,2004,NA,NA,715146
Qatar,QAT,2005,NA,NA,820986
Qatar,QAT,2006,NA,NA,978336
Qatar,QAT,2007,NA,NA,1178192
Qatar,QAT,2008,NA,NA,1396060
Qatar,QAT,2009,NA,NA,1597765
Qatar,QAT,2010,758,653007,1758793
Qatar,QAT,2011,NA,NA,1870041
Qatar,QAT,2012,NA,NA,1938754
Qatar,QAT,2013,NA,NA,1976840
Reunion,REU,1800,NA,NA,92744
Reunion,REU,1820,NA,NA,92744
Reunion,REU,1950,NA,NA,248111
Reunion,REU,1951,NA,NA,259237
Reunion,REU,1952,NA,NA,268374
Reunion,REU,1953,NA,NA,276361
Reunion,REU,1954,NA,NA,283870
Reunion,REU,1955,NA,NA,291400
Reunion,REU,1956,NA,NA,299276
Reunion,REU,1957,NA,NA,307653
Reunion,REU,1958,NA,NA,316535
Reunion,REU,1959,NA,NA,325805
Reunion,REU,1960,NA,NA,335329
Reunion,REU,1961,NA,NA,345051
Reunion,REU,1962,NA,NA,355087
Reunion,REU,1963,NA,NA,365765
Reunion,REU,1964,NA,NA,377511
Reunion,REU,1965,NA,NA,390531
Reunion,REU,1966,NA,NA,405103
Reunion,REU,1967,NA,NA,420870
Reunion,REU,1968,NA,NA,436627
Reunion,REU,1969,NA,NA,450746
Reunion,REU,1970,NA,NA,462096
Reunion,REU,1971,NA,NA,470253
Reunion,REU,1972,NA,NA,475664
Reunion,REU,1973,NA,NA,479160
Reunion,REU,1974,NA,NA,481993
Reunion,REU,1975,NA,NA,485134
Reunion,REU,1976,NA,NA,488763
Reunion,REU,1977,NA,NA,492757
Reunion,REU,1978,NA,NA,497428
Reunion,REU,1979,NA,NA,503071
Reunion,REU,1980,NA,NA,509883
Reunion,REU,1981,NA,NA,518099
Reunion,REU,1982,NA,NA,527682
Reunion,REU,1983,NA,NA,538195
Reunion,REU,1984,NA,NA,549000
Reunion,REU,1985,NA,NA,559640
Reunion,REU,1986,NA,NA,569940
Reunion,REU,1987,NA,NA,580048
Reunion,REU,1988,NA,NA,590203
Reunion,REU,1989,NA,NA,600780
Reunion,REU,1990,NA,NA,612034
Reunion,REU,1991,NA,NA,624006
Reunion,REU,1992,NA,NA,636547
Reunion,REU,1993,NA,NA,649488
Reunion,REU,1994,NA,NA,662590
Reunion,REU,1995,NA,NA,675664
Reunion,REU,1996,NA,NA,688660
Reunion,REU,1997,NA,NA,701577
Reunion,REU,1998,NA,NA,714327
Reunion,REU,1999,NA,NA,726817
Reunion,REU,2000,NA,NA,738984
Reunion,REU,2001,NA,NA,750771
Reunion,REU,2002,NA,NA,762178
Reunion,REU,2003,NA,NA,773264
Reunion,REU,2004,NA,NA,784124
Reunion,REU,2005,NA,NA,794833
Reunion,REU,2006,NA,NA,805399
Reunion,REU,2007,NA,NA,815803
Reunion,REU,2008,NA,NA,826048
Reunion,REU,2009,NA,NA,836137
Reunion,REU,2010,847,809426,846068
Reunion,REU,2011,NA,NA,855849
Reunion,REU,2012,NA,NA,865479
Reunion,REU,2013,NA,NA,874944
Romania,ROU,1700,NA,NA,2500000
Romania,ROU,1800,NA,NA,5464085
Romania,ROU,1820,NA,NA,6389000
Romania,ROU,1850,NA,NA,8000000
Romania,ROU,1870,NA,NA,9179000
Romania,ROU,1890,NA,NA,10373000
Romania,ROU,1900,NA,NA,11000000
Romania,ROU,1910,NA,NA,11866000
Romania,ROU,1913,NA,NA,12527000
Romania,ROU,1920,NA,NA,12340000
Romania,ROU,1921,NA,NA,12479000
Romania,ROU,1922,NA,NA,12666000
Romania,ROU,1923,NA,NA,12843000
Romania,ROU,1924,NA,NA,13020000
Romania,ROU,1925,NA,NA,13209000
Romania,ROU,1926,NA,NA,13399000
Romania,ROU,1927,NA,NA,13574000
Romania,ROU,1928,NA,NA,13760000
Romania,ROU,1929,NA,NA,13952000
Romania,ROU,1930,NA,NA,14141000
Romania,ROU,1931,NA,NA,14355000
Romania,ROU,1932,NA,NA,14554000
Romania,ROU,1933,NA,NA,14730000
Romania,ROU,1934,NA,NA,14924000
Romania,ROU,1935,NA,NA,15069000
Romania,ROU,1936,NA,NA,15256000
Romania,ROU,1937,NA,NA,15434000
Romania,ROU,1938,NA,NA,15601000
Romania,ROU,1939,NA,NA,15751000
Romania,ROU,1940,NA,NA,15907000
Romania,ROU,1941,NA,NA,15774000
Romania,ROU,1942,NA,NA,15839000
Romania,ROU,1943,NA,NA,15840000
Romania,ROU,1944,NA,NA,15946000
Romania,ROU,1945,NA,NA,15929000
Romania,ROU,1946,NA,NA,15971000
Romania,ROU,1947,NA,NA,15849000
Romania,ROU,1948,NA,NA,15893000
Romania,ROU,1949,NA,NA,16084000
Romania,ROU,1950,NA,NA,16310998
Romania,ROU,1951,NA,NA,16607889
Romania,ROU,1952,NA,NA,16856828
Romania,ROU,1953,NA,NA,17077384
Romania,ROU,1954,NA,NA,17284001
Romania,ROU,1955,NA,NA,17485998
