subgroup,date,approval,disapproval
Adults,2018-01-11,38.73087,54.57832
Adults,2018-01-10,38.98797,54.35324
Voters,2018-01-10,40.85157,54.47198
Adults,2018-01-09,38.61844,54.84727
Voters,2018-01-09,40.5409,54.79406
Voters,2018-01-08,40.48848,54.79395
Adults,2018-01-08,38.61844,54.84727
Adults,2018-01-07,38.72204,54.79131
Voters,2018-01-07,40.64473,54.73632
Adults,2018-01-06,38.72204,54.79131
Voters,2018-01-06,40.64473,54.73632
Adults,2018-01-05,38.72204,54.79131
Voters,2018-01-05,40.64473,54.73632
Adults,2018-01-04,38.15102,55.35013
Voters,2018-01-04,40.28809,55.00038
Voters,2018-01-03,40.21217,55.12443
Adults,2018-01-03,37.76004,55.76106
Adults,2018-01-02,37.71881,55.879
Voters,2018-01-02,39.89989,55.2852
Voters,2018-01-01,39.47977,55.76954
Adults,2018-01-01,37.33959,56.36489
Voters,2017-12-31,39.47977,55.76954
Adults,2017-12-31,37.33959,56.36489
Adults,2017-12-30,37.12983,56.50421
Voters,2017-12-30,39.47977,55.76954
Voters,2017-12-29,39.47977,55.76954
Adults,2017-12-29,37.08881,56.61979
Voters,2017-12-28,39.59424,55.86306
Adults,2017-12-28,36.64524,56.9993
Voters,2017-12-27,39.06779,56.30027
Adults,2017-12-27,36.40348,57.36427
Voters,2017-12-26,38.8737,56.64392
Adults,2017-12-26,36.36728,57.42441
Voters,2017-12-25,38.84623,56.60857
Adults,2017-12-25,36.23244,57.44253
Adults,2017-12-24,36.23244,57.44253
Voters,2017-12-24,38.84623,56.60857
Adults,2017-12-23,36.06482,57.65516
Voters,2017-12-23,38.84623,56.60857
Voters,2017-12-22,38.84623,56.60857
Adults,2017-12-22,35.87907,57.76529
Voters,2017-12-21,38.74059,56.77304
Adults,2017-12-21,35.77409,57.88775
Voters,2017-12-20,38.77604,56.78464
Adults,2017-12-20,35.86745,57.55755
Adults,2017-12-19,35.93935,57.91428
Voters,2017-12-19,38.20256,57.26283
Adults,2017-12-18,36.25013,57.28722
Voters,2017-12-18,38.38718,56.61967
Voters,2017-12-17,38.28982,56.81938
Adults,2017-12-17,35.97097,57.98541
Adults,2017-12-16,34.93087,58.28658
Voters,2017-12-16,38.28982,56.81938
Voters,2017-12-15,38.28982,56.81938
Adults,2017-12-15,34.9917,58.19014
Adults,2017-12-14,35.57671,57.35314
Voters,2017-12-14,38.49307,56.5584
Adults,2017-12-13,35.46254,57.3914
Voters,2017-12-13,38.08359,56.67448
Voters,2017-12-12,39.10435,55.95634
Adults,2017-12-12,35.99963,57.93578
Adults,2017-12-11,36.2524,57.43421
Voters,2017-12-11,39.00207,55.85435
Adults,2017-12-10,36.33047,57.33792
Voters,2017-12-10,39.03798,55.87618
Voters,2017-12-09,39.24728,55.49886
Adults,2017-12-09,36.50823,56.97471
Voters,2017-12-08,39.24728,55.49886
Adults,2017-12-08,36.52957,56.96902
Adults,2017-12-07,36.42162,57.0158
Voters,2017-12-07,39.37215,55.45115
Voters,2017-12-06,40.18172,54.5077
Adults,2017-12-06,37.17609,56.25414
Voters,2017-12-05,39.69933,54.95476
Adults,2017-12-05,37.34743,56.66071
Voters,2017-12-04,39.90506,55.0077
Adults,2017-12-04,36.96822,56.90294
Adults,2017-12-03,36.93871,56.9087
Voters,2017-12-03,40.03389,54.96639
Adults,2017-12-02,36.94333,56.88067
Voters,2017-12-02,40.03389,54.96639
Voters,2017-12-01,40.03389,54.96639
Adults,2017-12-01,37.08066,56.67411
Voters,2017-11-30,40.03595,54.90004
Adults,2017-11-30,37.37271,56.45746
Voters,2017-11-29,40.27305,54.68724
Adults,2017-11-29,37.72719,56.1861
Adults,2017-11-28,37.3322,56.39901
Voters,2017-11-28,39.71597,55.04973
Adults,2017-11-27,37.45752,56.33474
Voters,2017-11-27,40.05172,54.71221
Voters,2017-11-26,40.0748,54.76105
Adults,2017-11-26,37.45581,56.34441
Voters,2017-11-25,40.0748,54.76105
Adults,2017-11-25,37.52008,56.21497
Adults,2017-11-24,37.49094,56.29383
Voters,2017-11-24,40.0748,54.76105
Adults,2017-11-23,37.49094,56.29383
Voters,2017-11-23,40.0748,54.76105
Adults,2017-11-22,37.46259,56.36794
Voters,2017-11-22,40.0748,54.76105
Voters,2017-11-21,39.89044,55.191
Adults,2017-11-21,37.27388,56.78977
Adults,2017-11-20,37.67971,55.82434
Voters,2017-11-20,39.11744,55.79084
Adults,2017-11-19,37.64998,55.8158
Voters,2017-11-19,39.22339,55.75001
Voters,2017-11-18,39.28837,55.46194
Adults,2017-11-18,37.66021,55.76469
Voters,2017-11-17,39.28837,55.46194
Adults,2017-11-17,37.49475,55.80109
Adults,2017-11-16,37.56749,56.05001
Voters,2017-11-16,39.17174,55.44165
Voters,2017-11-15,39.02678,55.44995
Adults,2017-11-15,37.50333,56.09998
Voters,2017-11-14,38.96594,55.51689
Adults,2017-11-14,37.54153,56.23203
Voters,2017-11-13,39.11507,55.69787
Adults,2017-11-13,37.26438,56.38675
Adults,2017-11-12,37.29921,56.3454
Voters,2017-11-12,38.91225,55.91314
Adults,2017-11-11,37.19261,56.49899
Voters,2017-11-11,38.91225,55.91314
Voters,2017-11-10,38.91225,55.91314
Adults,2017-11-10,37.11195,56.54761
Voters,2017-11-09,38.82508,56.00803
Adults,2017-11-09,36.87565,57.20075
Voters,2017-11-08,38.78871,56.07062
Adults,2017-11-08,36.9847,57.10672
Adults,2017-11-07,36.89015,57.34779
Voters,2017-11-07,38.78378,56.08299
Adults,2017-11-06,37.05696,57.29476
Voters,2017-11-06,38.76372,56.23228
Voters,2017-11-05,38.76653,56.29507
Adults,2017-11-05,37.24062,57.23222
Adults,2017-11-04,37.28839,57.03854
Voters,2017-11-04,38.97559,55.98032
Voters,2017-11-03,38.97559,55.98032
Adults,2017-11-03,37.21225,57.17183
Adults,2017-11-02,37.38071,56.87278
Voters,2017-11-02,39.50467,55.37743
Adults,2017-11-01,36.73897,57.62163
Voters,2017-11-01,39.45043,55.40435
Voters,2017-10-31,38.73505,56.16645
Adults,2017-10-31,36.13458,58.07021
Adults,2017-10-30,36.08981,57.94589
Voters,2017-10-30,38.96075,56.08945
Adults,2017-10-29,36.28357,57.75093
Voters,2017-10-29,38.7843,56.29276
Voters,2017-10-28,38.7843,56.29276
Adults,2017-10-28,36.12514,57.38434
Voters,2017-10-27,38.7843,56.29276
Adults,2017-10-27,36.12577,57.31348
Adults,2017-10-26,36.19252,57.42849
Voters,2017-10-26,39.07314,56.0741
Voters,2017-10-25,38.67745,56.31491
Adults,2017-10-25,36.098,57.4499
Voters,2017-10-24,38.9423,55.83633
Adults,2017-10-24,35.93237,57.62141
Voters,2017-10-23,39.28416,55.52995
Adults,2017-10-23,36.40454,57.09264
Adults,2017-10-22,36.73022,56.91251
Voters,2017-10-22,39.44123,55.12551
Adults,2017-10-21,36.73466,56.97978
Voters,2017-10-21,39.44123,55.12551
Voters,2017-10-20,39.44123,55.12551
Adults,2017-10-20,36.69792,57.0166
Voters,2017-10-19,39.58765,54.8556
Adults,2017-10-19,36.88713,56.65256
Voters,2017-10-18,39.87877,54.70084
Adults,2017-10-18,36.74679,56.59354
Adults,2017-10-17,36.73927,56.83446
Voters,2017-10-17,39.582,55.04752
Adults,2017-10-16,36.59012,56.77091
Voters,2017-10-16,40.2318,54.40153
Voters,2017-10-15,39.6197,55.18693
Adults,2017-10-15,36.70586,56.55759
Adults,2017-10-14,36.65332,56.59665
Voters,2017-10-14,39.6197,55.18693
Voters,2017-10-13,39.6197,55.18693
Adults,2017-10-13,36.56348,56.99356
Adults,2017-10-12,36.62103,56.89503
Voters,2017-10-12,40.22272,54.57459
Adults,2017-10-11,36.47693,56.94599
Voters,2017-10-11,40.12806,54.69553
Voters,2017-10-10,40.01473,55.25956
Adults,2017-10-10,36.52134,57.44492
Adults,2017-10-09,37.08799,57.10312
Voters,2017-10-09,40.09864,55.25847
Adults,2017-10-08,37.14746,57.21674
Voters,2017-10-08,40.17117,55.22769
Voters,2017-10-07,40.17117,55.22769
Adults,2017-10-07,37.17203,57.19087
Voters,2017-10-06,40.17117,55.22769
Adults,2017-10-06,37.10485,57.30538
Adults,2017-10-05,38.07584,56.03094
Voters,2017-10-05,40.60885,54.87642
Voters,2017-10-04,40.7621,54.79143
Adults,2017-10-04,38.01492,56.09282
Adults,2017-10-03,37.8289,55.8531
Voters,2017-10-03,40.37353,54.85959
Voters,2017-10-02,40.15312,54.81033
Adults,2017-10-02,37.62963,55.75329
Adults,2017-10-01,37.68137,55.78199
Voters,2017-10-01,40.34256,54.64625
Adults,2017-09-30,37.59743,55.85502
Voters,2017-09-30,40.34256,54.64625
Voters,2017-09-29,40.34256,54.64625
Adults,2017-09-29,37.60137,55.87895
Voters,2017-09-28,40.31269,54.41755
Adults,2017-09-28,37.89941,55.22694
Voters,2017-09-27,40.31173,54.26196
Adults,2017-09-27,37.98526,55.10514
Adults,2017-09-26,38.2449,54.81219
Voters,2017-09-26,41.01126,53.54343
Adults,2017-09-25,39.09969,54.47302
Voters,2017-09-25,41.57793,53.08458
Voters,2017-09-24,41.49499,52.96284
Adults,2017-09-24,39.17653,54.43883
Adults,2017-09-23,38.95658,54.05893
Voters,2017-09-23,41.25188,52.82355
Voters,2017-09-22,41.25188,52.82355
Adults,2017-09-22,39.01869,54.07699
Adults,2017-09-21,39.37469,53.34927
Voters,2017-09-21,40.87155,52.63753
Adults,2017-09-20,38.84023,53.24905
Voters,2017-09-20,40.86275,52.65388
Voters,2017-09-19,40.38954,53.92811
Adults,2017-09-19,38.45267,54.4381
Adults,2017-09-18,38.50353,54.44039
Voters,2017-09-18,40.48919,53.73187
Adults,2017-09-17,38.39445,54.59601
Voters,2017-09-17,40.4518,53.72972
Voters,2017-09-16,40.4518,53.72972
Adults,2017-09-16,38.16751,55.15108
Voters,2017-09-15,40.4518,53.72972
Adults,2017-09-15,38.26089,54.98892
Adults,2017-09-14,37.67922,56.30154
Voters,2017-09-14,40.09134,54.549
Voters,2017-09-13,39.74465,54.93554
Adults,2017-09-13,37.67399,56.40246
Voters,2017-09-12,39.55527,55.24317
Adults,2017-09-12,37.3891,56.79363
Voters,2017-09-11,40.31529,54.72517
Adults,2017-09-11,38.23683,56.34893
Adults,2017-09-10,38.22231,56.30355
Voters,2017-09-10,40.44044,54.6344
Adults,2017-09-09,38.21482,56.3358
Voters,2017-09-09,40.44044,54.6344
Voters,2017-09-08,40.44044,54.6344
Adults,2017-09-08,38.10756,56.42276
Voters,2017-09-07,39.82632,55.34008
Adults,2017-09-07,37.70192,56.98782
Voters,2017-09-06,39.78395,55.35294
Adults,2017-09-06,37.38649,57.16378
Adults,2017-09-05,36.75838,57.60414
Voters,2017-09-05,39.3034,55.7341
Adults,2017-09-04,36.54958,57.64956
Voters,2017-09-04,38.7773,56.08899
Voters,2017-09-03,38.72445,56.20359
Adults,2017-09-03,36.37417,57.84581
Adults,2017-09-02,36.25883,58.04179
Voters,2017-09-02,38.72445,56.20359
Voters,2017-09-01,38.72445,56.20359
Adults,2017-09-01,36.30648,57.99635
Adults,2017-08-31,36.05339,57.89574
Voters,2017-08-31,38.60115,56.26993
Adults,2017-08-30,36.11767,57.82173
Voters,2017-08-30,38.63689,56.25348
Voters,2017-08-29,38.09775,56.34618
Adults,2017-08-29,35.83307,58.1829
Adults,2017-08-28,35.77592,57.90997
Voters,2017-08-28,38.49717,56.13604
Adults,2017-08-27,35.77816,57.89424
Voters,2017-08-27,38.49583,56.11722
Voters,2017-08-26,38.49583,56.11722
Adults,2017-08-26,35.78688,57.87026
Voters,2017-08-25,38.49583,56.11722
Adults,2017-08-25,35.74794,57.8345
Adults,2017-08-24,35.95277,57.41348
Voters,2017-08-24,38.61401,55.61862
Voters,2017-08-23,38.47126,55.76075
Adults,2017-08-23,36.0565,57.31284
Adults,2017-08-22,35.67125,57.80386
Voters,2017-08-22,39.12299,55.47832
Voters,2017-08-21,39.59126,54.82199
Adults,2017-08-21,35.88695,57.15897
Voters,2017-08-20,39.6217,54.81041
Adults,2017-08-20,36.341,55.70692
Adults,2017-08-19,36.38994,55.65908
Voters,2017-08-19,39.6217,54.81041
Voters,2017-08-18,39.6217,54.81041
Adults,2017-08-18,36.38994,55.65908
Voters,2017-08-17,40.14403,53.8097
Adults,2017-08-17,36.85913,54.9086
Voters,2017-08-16,39.79543,53.64213
Adults,2017-08-16,36.79667,54.94242
Adults,2017-08-15,37.07734,55.79198
Voters,2017-08-15,39.32666,54.21491
Adults,2017-08-14,36.51901,57.78039
Voters,2017-08-14,39.25485,54.94202
Voters,2017-08-13,39.34763,54.87801
Adults,2017-08-13,36.69472,57.57878
Adults,2017-08-12,36.75468,57.43847
Voters,2017-08-12,39.34763,54.87801
Voters,2017-08-11,39.34763,54.87801
Adults,2017-08-11,36.63607,57.46092
Adults,2017-08-10,36.22694,57.69921
Voters,2017-08-10,38.53228,56.22918
Adults,2017-08-09,36.23774,57.79395
Voters,2017-08-09,38.39414,56.41191
Voters,2017-08-08,38.25177,56.82254
Adults,2017-08-08,36.17896,58.15186
Adults,2017-08-07,36.43844,57.34126
Voters,2017-08-07,37.74126,57.28339
Adults,2017-08-06,36.92662,57.10833
Voters,2017-08-06,37.39128,57.57107
Voters,2017-08-05,37.27709,57.64736
Adults,2017-08-05,36.92022,57.04646
Voters,2017-08-04,37.27709,57.64736
Adults,2017-08-04,36.86573,57.28303
Adults,2017-08-03,36.98343,57.11368
Voters,2017-08-03,37.2991,57.72597
Voters,2017-08-02,37.31966,57.76991
Adults,2017-08-02,37.009,57.20819
Adults,2017-08-01,37.12984,57.07516
Voters,2017-08-01,38.21495,57.22556
Voters,2017-07-31,38.83294,56.40698
Adults,2017-07-31,37.74067,56.1981
Adults,2017-07-30,37.82521,56.02435
Voters,2017-07-30,38.97818,56.00404
Adults,2017-07-29,37.87874,55.96958
Voters,2017-07-29,38.97818,56.00404
Voters,2017-07-28,38.97818,56.00404
Adults,2017-07-28,37.84032,55.90107
Adults,2017-07-27,38.03011,55.41692
Voters,2017-07-27,39.90546,54.90348
Adults,2017-07-26,37.87655,55.62539
Voters,2017-07-26,40.10891,54.68523
Voters,2017-07-25,40.00367,54.72099
Adults,2017-07-25,37.56762,55.98916
Voters,2017-07-24,40.00105,54.82607
Adults,2017-07-24,38.53267,55.30663
Adults,2017-07-23,37.63227,55.98546
Voters,2017-07-23,39.92391,54.90389
Voters,2017-07-22,39.92391,54.90389
Adults,2017-07-22,37.51841,56.16276
Voters,2017-07-21,39.92391,54.90389
Adults,2017-07-21,37.44432,56.22223
Voters,2017-07-20,40.24314,54.3571
Adults,2017-07-20,37.8655,56.34587
Adults,2017-07-19,37.97404,56.19024
Voters,2017-07-19,40.23778,54.35539
Adults,2017-07-18,38.04208,56.00087
Voters,2017-07-18,40.80437,53.83469
Voters,2017-07-17,40.74656,53.64394
Adults,2017-07-17,38.4192,55.60708
Adults,2017-07-16,37.84597,56.33533
Voters,2017-07-16,40.88952,54.01481
Adults,2017-07-15,38.29617,55.9601
Voters,2017-07-15,41.46784,53.40601
Voters,2017-07-14,41.46821,53.40542
Adults,2017-07-14,38.36245,55.82526
Voters,2017-07-13,41.25047,53.57362
Adults,2017-07-13,37.98452,55.81583
Adults,2017-07-12,37.98452,55.81583
Voters,2017-07-12,41.33458,53.47686
Voters,2017-07-11,41.28938,53.67112
Adults,2017-07-11,38.07668,55.98864
Voters,2017-07-10,40.97753,53.88207
Adults,2017-07-10,37.7802,55.95912
Voters,2017-07-09,40.9719,53.88918
Adults,2017-07-09,37.73914,55.99558
Adults,2017-07-08,37.63799,56.03509
Voters,2017-07-08,40.9719,53.88918
Adults,2017-07-07,37.56738,56.12503
Voters,2017-07-07,40.9719,53.88918
Voters,2017-07-06,40.9981,53.72767
Adults,2017-07-06,37.44537,55.90229
Voters,2017-07-05,41.05097,53.6532
Adults,2017-07-05,37.4516,55.89673
Voters,2017-07-04,41.50266,53.08095
Adults,2017-07-04,37.41192,55.53621
Adults,2017-07-03,37.54239,55.46515
Voters,2017-07-03,41.5316,53.03595
Adults,2017-07-02,37.37842,55.55313
Voters,2017-07-02,41.68539,52.85609
Voters,2017-07-01,41.68539,52.85609
Adults,2017-07-01,37.45395,55.56271
Adults,2017-06-30,37.43984,55.56991
Voters,2017-06-30,41.68539,52.85609
Voters,2017-06-29,41.86575,52.88573
Adults,2017-06-29,37.67141,55.34303
Adults,2017-06-28,37.54221,55.36171
Voters,2017-06-28,41.81993,52.67577
Adults,2017-06-27,37.48801,56.62576
Voters,2017-06-27,41.78716,53.23951
Voters,2017-06-26,42.26113,53.22862
Adults,2017-06-26,38.38256,56.12514
Adults,2017-06-25,38.60531,56.04652
Voters,2017-06-25,42.15164,53.26928
Adults,2017-06-24,38.69684,55.90369
Voters,2017-06-24,42.15164,53.26928
Voters,2017-06-23,42.15164,53.26928
Adults,2017-06-23,38.85541,55.87791
Voters,2017-06-22,41.33515,53.73629
Adults,2017-06-22,38.19526,56.32613
Adults,2017-06-21,37.71882,56.43047
Voters,2017-06-21,41.27916,53.78546
Voters,2017-06-20,41.74133,53.18612
Adults,2017-06-20,38.05501,55.89925
Voters,2017-06-19,41.07663,53.4833
Adults,2017-06-19,38.20811,55.95309
Voters,2017-06-18,41.08271,53.55498
Adults,2017-06-18,38.2633,55.92405
Adults,2017-06-17,38.22923,55.98989
Voters,2017-06-17,41.08271,53.55498
Adults,2017-06-16,38.13759,56.16522
Voters,2017-06-16,41.08271,53.55498
Voters,2017-06-15,40.40865,53.82967
Adults,2017-06-15,38.17562,56.75382
Voters,2017-06-14,40.24654,53.96759
Adults,2017-06-14,37.58538,56.83662
Voters,2017-06-13,39.90106,54.4931
Adults,2017-06-13,37.42384,57.09056
Adults,2017-06-12,37.24044,57.05828
Voters,2017-06-12,39.8111,54.497
Adults,2017-06-11,37.39389,56.96007
Voters,2017-06-11,39.4872,55.18361
Voters,2017-06-10,39.4872,55.18361
Adults,2017-06-10,37.4267,56.84025
Adults,2017-06-09,37.27892,56.98267
Voters,2017-06-09,39.4872,55.18361
Voters,2017-06-08,39.56704,55.13066
Adults,2017-06-08,37.59521,56.70111
Adults,2017-06-07,37.62785,56.87752
Voters,2017-06-07,39.47573,55.21827
Adults,2017-06-06,37.5394,56.78997
Voters,2017-06-06,40.25127,54.70671
Voters,2017-06-05,40.30796,54.25923
Adults,2017-06-05,38.07709,55.82519
Adults,2017-06-04,38.04909,55.86415
Voters,2017-06-04,40.13013,54.41492
Adults,2017-06-03,38.15836,55.66989
Voters,2017-06-03,40.41716,54.00002
Voters,2017-06-02,40.41716,54.00002
Adults,2017-06-02,38.31442,55.51968
Voters,2017-06-01,40.30403,54.02005
Adults,2017-06-01,38.32013,55.45131
Adults,2017-05-31,38.32364,55.46051
Voters,2017-05-31,40.34653,53.96354
Voters,2017-05-30,40.42588,53.90907
Adults,2017-05-30,38.39928,55.63413
Voters,2017-05-29,40.06456,53.96847
Adults,2017-05-29,38.48822,55.33235
Voters,2017-05-28,40.15144,53.83537
Adults,2017-05-28,38.41018,55.39933
Adults,2017-05-27,38.26954,55.52485
Voters,2017-05-27,40.15144,53.83537
Adults,2017-05-26,38.20471,55.57269
Voters,2017-05-26,40.22279,53.76402
Voters,2017-05-25,39.91333,53.94802
Adults,2017-05-25,37.89192,55.7291
Voters,2017-05-24,39.81437,54.01662
Adults,2017-05-24,37.85646,55.77018
Voters,2017-05-23,40.24492,54.41688
Adults,2017-05-23,38.31108,55.46129
Adults,2017-05-22,38.26906,55.46428
Voters,2017-05-22,39.63826,54.532470000000004
Adults,2017-05-21,38.28256,55.40812
Voters,2017-05-21,39.62964,54.51856
Voters,2017-05-20,39.62964,54.51856
Adults,2017-05-20,38.23556,55.41444
Adults,2017-05-19,38.32204,55.4182
Voters,2017-05-19,39.62964,54.51856
Voters,2017-05-18,40.4189,53.61588
Adults,2017-05-18,39.05318,54.66667
Adults,2017-05-17,39.36876,54.66336
Voters,2017-05-17,41.0498,53.19755
Adults,2017-05-16,39.56028,54.62194
Voters,2017-05-16,41.78514,52.59653
Voters,2017-05-15,42.67153,51.77419
Adults,2017-05-15,40.18683,54.08882
Adults,2017-05-14,40.29266,53.97565
Voters,2017-05-14,42.85477,51.5491
Adults,2017-05-13,40.91915,53.34138
Voters,2017-05-13,42.59069,51.74759
Voters,2017-05-12,42.59069,51.74759
Adults,2017-05-12,40.99252,53.26033
Voters,2017-05-11,42.88606,51.48355
Adults,2017-05-11,40.85036,53.25583
Adults,2017-05-10,41.02212,53.14196
Voters,2017-05-10,42.81641,51.53957
Voters,2017-05-09,44.17577,50.24742
Adults,2017-05-09,41.14016,52.99695
Voters,2017-05-08,44.14452,50.20971
Adults,2017-05-08,41.42287,53.04214
Voters,2017-05-07,44.32235,50.10137
Adults,2017-05-07,41.26906,53.12979
Adults,2017-05-06,41.32185,53.11271
Voters,2017-05-06,44.32235,50.10137
Adults,2017-05-05,41.49231,52.98911
Voters,2017-05-05,44.06768,50.19212
Voters,2017-05-04,44.23395,49.99863
Adults,2017-05-04,41.48521,53.02538
Voters,2017-05-03,44.34391,49.80513
Adults,2017-05-03,41.48521,53.02538
Voters,2017-05-02,44.19493,50.27415
Adults,2017-05-02,41.01395,54.02813
Adults,2017-05-01,40.90617,54.12692
Voters,2017-05-01,44.12144,50.34044
Adults,2017-04-30,41.0427,53.92722
Voters,2017-04-30,44.18594,50.13792
Voters,2017-04-29,44.18594,50.13792
Adults,2017-04-29,41.04478,53.89684
Adults,2017-04-28,40.96248,54.07797
Voters,2017-04-28,44.18594,50.13792
Voters,2017-04-27,43.94151,50.25742
Adults,2017-04-27,41.19462,53.62363
Adults,2017-04-26,40.71889,53.70636
Voters,2017-04-26,44.06063,50.11729
Adults,2017-04-25,40.30374,54.23236
Voters,2017-04-25,43.502,50.69404
Voters,2017-04-24,44.23955,50.40123
Adults,2017-04-24,40.60334,53.91079
Adults,2017-04-23,40.62176,53.92823
Voters,2017-04-23,44.04811,50.56432
Adults,2017-04-22,40.71088,53.36101
Voters,2017-04-22,44.04811,50.56432
Voters,2017-04-21,44.04811,50.56432
Adults,2017-04-21,40.72075,53.3662
Voters,2017-04-20,44.05973,50.58625
Adults,2017-04-20,40.81158,52.93252
Adults,2017-04-19,41.10365,52.49113
Voters,2017-04-19,44.00313,50.52559
Voters,2017-04-18,43.50145,50.31609
Adults,2017-04-18,41.32755,51.95232
Adults,2017-04-17,41.29482,52.09627
Voters,2017-04-17,43.4188,50.35167
Voters,2017-04-16,42.73984,50.934
Adults,2017-04-16,41.17042,52.25262
Adults,2017-04-15,41.01736,52.42741
Voters,2017-04-15,42.73984,50.934
Adults,2017-04-14,41.0928,52.42646
Voters,2017-04-14,42.73984,50.934
Voters,2017-04-13,42.90318,51.71242
Adults,2017-04-13,41.22889,52.85146
Voters,2017-04-12,42.83318,51.76783
Adults,2017-04-12,41.62653,52.25298
Voters,2017-04-11,42.56668,51.78368
Adults,2017-04-11,41.84169,52.17405
Adults,2017-04-10,41.15395,52.99094
Voters,2017-04-10,41.39298,52.95179
Adults,2017-04-09,40.46673,53.93581
Voters,2017-04-09,41.51286,52.79503
Voters,2017-04-08,41.51286,52.79503
Adults,2017-04-08,40.44548,53.98016
Adults,2017-04-07,40.42915,54.0258
Voters,2017-04-07,41.51286,52.79503
Voters,2017-04-06,41.74047,52.44887
Adults,2017-04-06,40.51774,53.72948
Adults,2017-04-05,40.98213,52.87018
Voters,2017-04-05,41.72259,52.42102
Adults,2017-04-04,40.50948,53.39999
Voters,2017-04-04,41.28366,52.73132
Voters,2017-04-03,41.49263,52.28128
Adults,2017-04-03,39.61414,53.89282
Adults,2017-04-02,40.39359,53.45893
Voters,2017-04-02,41.77287,51.91686
Adults,2017-04-01,40.55445,53.32457
Voters,2017-04-01,41.77287,51.91686
Voters,2017-03-31,41.77287,51.91686
Adults,2017-03-31,40.448,53.2771
Voters,2017-03-30,42.78091,51.80407
Adults,2017-03-30,40.11081,54.028
Adults,2017-03-29,40.54865,52.65205
Voters,2017-03-29,43.23234,51.65588
Voters,2017-03-28,43.37658,51.31355
Adults,2017-03-28,40.6702,52.81675
Voters,2017-03-27,44.28436,50.60625
Adults,2017-03-27,41.03792,52.65294
Voters,2017-03-26,44.35612,50.58176
Adults,2017-03-26,41.43587,52.38198
Adults,2017-03-25,41.53386,52.38558
Voters,2017-03-25,44.35612,50.58176
Adults,2017-03-24,41.54422,52.38712
Voters,2017-03-24,44.35612,50.58176
Voters,2017-03-23,44.11869,50.66172
Adults,2017-03-23,41.48011,52.1105
Voters,2017-03-22,44.10851,50.6463
Adults,2017-03-22,41.60312,51.97084
Voters,2017-03-21,44.61454,50.02016
Adults,2017-03-21,41.38521,52.85176
Adults,2017-03-20,41.57674,52.50675
Voters,2017-03-20,44.52505,50.08957
Adults,2017-03-19,41.53395,52.66131
Voters,2017-03-19,44.47798,50.08054
Voters,2017-03-18,44.47798,50.08054
Adults,2017-03-18,41.87791,52.33651
Adults,2017-03-17,42.80822,51.36173
Voters,2017-03-17,44.47798,50.08054
Voters,2017-03-16,44.63105,49.73156
Adults,2017-03-16,43.24698,51.14386
Adults,2017-03-15,43.43536,49.8028
Voters,2017-03-15,44.59151,49.70044
Adults,2017-03-14,43.82244,49.54628
Voters,2017-03-14,45.47269,49.06578
Voters,2017-03-13,45.58329,48.65232
Adults,2017-03-13,44.10419,48.99449
Adults,2017-03-12,44.32833,48.88358
Voters,2017-03-12,45.73587,48.4897
Adults,2017-03-11,44.2165,48.96644
Voters,2017-03-11,45.73587,48.4897
Voters,2017-03-10,45.5193,48.62363
Adults,2017-03-10,43.9422,49.21457
Voters,2017-03-09,45.35116,48.61091
Adults,2017-03-09,43.41724,49.70358
Adults,2017-03-08,43.52806,49.65459
Voters,2017-03-08,45.37472,48.55411
Voters,2017-03-07,45.46577,48.28428
Adults,2017-03-07,43.68052,49.24304
Adults,2017-03-06,43.51528,49.41735
Voters,2017-03-06,45.36596,48.83812
Voters,2017-03-05,45.63852,49.62764
Adults,2017-03-05,43.00411,50.26909
Adults,2017-03-04,42.9674,50.43211
Voters,2017-03-04,45.63852,49.62764
Adults,2017-03-03,42.9674,50.43211
Voters,2017-03-03,45.63852,49.62764
Adults,2017-03-02,42.74433,50.39036
Voters,2017-03-02,45.23322,49.77825
Adults,2017-03-01,42.93229,50.10905
Voters,2017-03-01,45.15903,49.53156
Adults,2017-02-28,41.92185,50.75521
Voters,2017-02-28,44.69143,49.79915
Adults,2017-02-27,41.93449,50.65856
Voters,2017-02-27,44.77391,49.68867
Voters,2017-02-26,44.86759,49.60043
Adults,2017-02-26,41.86868,50.54937
Voters,2017-02-25,44.86759,49.60043
Adults,2017-02-25,41.93456,50.34444
Adults,2017-02-24,42.13914,50.20037
Voters,2017-02-24,44.86759,49.60043
Voters,2017-02-23,44.84227,49.52387
Adults,2017-02-23,42.08851,50.09972
Adults,2017-02-22,40.99014,51.52739
Voters,2017-02-22,44.294,50.37005
Voters,2017-02-21,45.53262,49.28985
Adults,2017-02-21,41.4049,51.92768
Adults,2017-02-20,41.1068,52.24264
Voters,2017-02-20,45.56286,49.19039
Adults,2017-02-19,41.1262,52.34517
Voters,2017-02-19,46.48179,49.83215
Voters,2017-02-18,46.48179,49.83215
Adults,2017-02-18,41.14259,52.61021
Voters,2017-02-17,46.66242,49.45398
Adults,2017-02-17,40.93276,52.55815
Adults,2017-02-16,41.26061,52.20712
Voters,2017-02-16,46.53775,49.53732
Adults,2017-02-15,41.3626,52.01312
Voters,2017-02-15,46.32353,49.7077
Voters,2017-02-14,46.16746,49.73203
Adults,2017-02-14,41.01787,52.47426
Voters,2017-02-13,45.41359,49.86423
Adults,2017-02-13,41.11952,52.40815
Adults,2017-02-12,41.98624,50.62114
